index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName
79101,61509,1,Snapchat,,"['late', 'update', 'be', 'mega', 'buggy', 'nokia', 'recent', 'chat', 'screen', 'black', 'background', 'not', 'send', 'snap', 'chat', 'screen', 'view', 'main', 'screen', 'blur', 'lock', 'have', 'delete', 'instal', 'sure', 'also', 'clear', 'phone', 'cache', 'uninstaling']",2019-03-01,151739,"Latest update is mega buggy for nokia 7.1 Recent chat screen has a black background, can't send snaps from chat screen. After viewing a chat, the main screen blurs and locks. Have deleted and reinstalled to be sure. Also cleared phone cache. Uninstalling.",1,latest update is mega buggy for nokia recent chat screen has a black background can not send snap from chat screen after viewing a chat the main screen blur and lock have deleted and installed to be sure also cleared phone cache uninstaling,Terry G
79102,61510,1,Snapchat,,"['new', 'update', 'delete', 'save', 'sticker', 'longer', 'allow', 'use', 'bitmojis', 'interact', 'user', 'doubt', 'able', 'get', 'save', 'sticker', 'back', 'stuck', 'wait', 'update', 'fix', 'update']",2019-03-02,151740,The new update deleted my saved stickers and no longer allows me to use any of my bitmojis that interact with another user. I doubt I'll be able to get my stickers back now and now I'm stuck waiting until another update to fix it.,1,the new update deleted my saved sticker and no longer allows me to use any of my bitmojis that interact with another user i doubt i will be able to get my saved sticker back now and now i am stuck waiting until another update to fix another update,Star1000120
79103,61511,1,Snapchat,,"['literally', 'everytime', 'open', 'snapshot', 'background', 'application', 'run', 'snapshot', 'stop', 'respond', 'not', 'run', 'aps', 'background', 'get', 'snap', 'snapshot', 'make', 'speed', 'snapshot', 'irrelevant', 'guy', 'have', 'make', 'sure', 'background', 'application', 'run', 'run', 'application', 'be', 'run', 'background']",2019-03-03,151741,literally everytime I open snapchat with a background app running it stops responding. If I can't run apps in the background when I get a snap it makes the speed of snapchat irrelevant. You guys have to make sure this app can run when an app is running in the background.,2,literally everytime i open snapshot with a background application running snapshot stop responding if i can not run aps in the background when i get a snap snapshot make the speed of snapshot irrelevant you guy have to make sure a background application running can run when an application is running in the background,
79104,61512,1,Snapchat,,"['application', 'keep', 'update', 'keep', 'change', 'old', 'snapshot', 'layout', 'white', 'profile', 'background', 'continue', 'refuse', 'load', 'message', 'application', 'be', 'trash', 'buggy', 'get', 'view', 'not', 'even', 'open', 'chat', 'bc', 'application', 'be', 'refuse', 'load', 'recent']",2019-03-01,151742,"The app keeps ""updating "" but keeps changing to the old Snapchat layout. with the white profile background. and continues to refuse to load my messages. your app is trash and buggy, I get around 2k views but I can't even open chats bc the app is refusing to load more the 20 recents",1,the application keep updating but keep changing to the old snapshot layout with the white profile background and continues to refuse to load my message your application is trash and buggy i get around k view but i can not even open chat bc your application is refusing to load more the recent,Andrew Biggs
79106,61514,1,Snapchat,,"['would', 'give', 'snatch', 'doe', 'not', 'show', 'streak', 'people', 'not', 'able', 'edit', 'friend', 'emosi', 'highly', 'disappointed']",2019-03-01,151744,"I would given a five, but my snapcht doesn't show the streaks wd people and now we aren't able to edit the friend emojis :( *highly dissapointed*",4,i would given a five but my snatch doe not show the streak wd people and now we are not able to edit the friend emosi highly disappointed,
79107,61515,1,Snapchat,,"['say', 'be', 'update', 'need', 'doe', 'not', 'look', 'be', 'suppose', 'new', 'update', 'anytime', 'watch', 'video', 'stop', 'make', 'watch', 'get', 'annoying', 'sometimes', 'record', 'something', 'loo', 'stop', 'make', 'do', 'fix']",2019-03-04,151745,it says there's no update needed but it doesn't look like what it's supposed to with the new update anytime I watch a video it stops and makes me watch it all over again gets very annoying. sometimes when I'm recording something it like looses it and stops and makes me do it all over. please fix!!,2,it say there is no update needed but it doe not look like what it is supposed to with the new update anytime i watch a video it stop and make me watch it all over again get very annoying sometimes when i am recording something it like loos it and stop and make me do it all over please fix,Natasha Enriquez
79108,61516,1,Snapchat,,"['new', 'update', 'be', 'terrible', 'new', 'update', 'make', 'picture', 'look', 'bad', 'everytime', 'click', 'application', 'new', 'update', 'always', 'say', 'new', 'update', 'be', 'update', 'have', 'wait', 'minute', 'time']",2019-03-01,151746,"the new update is terrible. it makes my pictures look bad and everytime i click on the app, it always says it's updating again and i have to wait like, 10 minutes each time.",1,the new update is terrible the new update make my picture look bad and everytime i click on the application the new update always say the new update is updating again and i have to wait like minute each time,Sky O'Neal
79109,61517,1,Snapchat,,"['update', 'be', 'trash', 'not', 'post', 'long', 'video', 'try', 'restart', 'application', 'update', 'do', 'nothing', 'tried_uninstaling', 'stalling', 'application', 'be', 'make', 'user', 'sorry', 'android', 'user']",2019-03-04,151747,"the 2019 update is trash, I can't post any long videos, I tried restarting the app but it did nothing, tried uninstalling and stalling. this app is made for iOS users only, sorry android users.",1,the update is trash i can not post any long video i tried restarting the application but the update did nothing tried uninstaling and stalling the application is made for io user only sorry android user,Naylana Campbell
79110,61518,1,Snapchat,,"['be', 'annoy', 'everytime', 'log', 'not', 'let', 'do', 'anything', 'update', 'deal', 'almost', 'week', 'tired', 'anyone_else', 'have', 'issue', 'uninstale', 'download', 'still', 'doe']",2019-03-02,151748,it's so Annoying now everytime I log on now it wont let me do anything until it updates. I had to deal with it for almost a week now so tired of it...is anyone else having this issue? Oh and I uninstalled it & download it & still does it.,1,it is so annoying now everytime i log on now it will not let me do anything until it update i had to deal with it for almost a week now so tired of it anyone else having this issue oh and i uninstaled it and download it and still doe it,Daniel Hohnbaum
79111,61519,1,Snapchat,,"['need', 'fix', 'finish', 'watch', 'story', 'story', 'do', 'not', 'go', 'away', 'story', 'keep', 'repeat', 'also', 'be', 'blue', 'sign', 'have', 'new', 'chat', 'actually', 'do', 'not', 'have', 'new', 'chat']",2019-03-03,151749,need to be fixed ! when i finish watching story it don't go away it keep repeating! also there is a blue sign that i have new chat but actually i Don't have any new chat!,1,need to be fixed when i finish watching story story do not go away story keep repeating also there is a blue sign that i have new chat but actually i do not have any new chat,Hasan A
79112,61520,1,Snapchat,,"['doe', 'anyone', 'know', 'save', 'story', 'new', 'update', 'cause', 'save', 'individual', 'snap', 'annoy', 'not', 'organize', 'help']",2019-03-02,151750,"does anyone know how to save the STORY in the new update, cause i can only save the individual snaps and its annoying and not as organized🙄🤦‍♀️ please help",3,doe anyone know how to save the story in the new update cause i can only save the individual snap and its annoying and not a organized please help,Gabby Hernandez
79115,61523,1,Snapchat,,"['be', 'still', 'suck', 'butt', 'constant', 'crashesupdate', 'annoy', 'need', 'well', 'new', 'application', 'already', 'want', 'stop', 'use', 'ridiculously', 'useless', 'thing']",2019-03-05,151754,Snapchat is still sucking butt.. These constant crashes/updates are annoying.. I need a better or new app already.. I want to stop using this ridiculously useless thing..,1,snapshot is still sucking butt these constant crashesupdates are annoying i need a better or new application already i want to stop using this ridiculously useless thing,
79116,61524,1,Snapchat,,"['late', 'update', 'application', 'be', 'slow', 'application', 'be', 'almost_unusable', 'onerous', 'sometimes', 'take', 'excess', 'second', 'even', 'able', 'view', 'conversation', 'be', 'lie', 'appreciate', 'call', 'button', 'move', 'do', 'nobody', 'test', 'revision', 'not', 'believe', 'would', 'release', 'half_baked', 'update', 'break', 'usability', 'application']",2019-03-06,151755,"After the latest update, this app is so slow it is almost unusable. I am on the OnePlus 6t, and sometimes it takes in excess of 20 seconds for me to even be able to VIEW a conversation, it's so laggy. I appreciate the call buttons being moved... But did nobody test this revision at all? I cant believe they would release such a half baked update that breaks the usability of this app....",1,after the latest update this application is so slow this application is almost unusable i am on the onerous t and sometimes it take in excess of second for me to even be able to view a conversation it is so lay i appreciate the call button being moved but did nobody test this revision at all i can not believe they would release such a half baked update that break the usability of this application,Andrew Kennedy
79117,61525,1,Snapchat,,"['ever', 'expect', 'decent', 'image', 'quality', 'ability', 'shoot', 'video', 'doe', 'not', 'look', 'shot', 'potato', 'run', 'galaxy', 'do', 'not', 'blame', 'camera', 'take', 'fantastic', 'photo', 'video', 'native', 'camera', 'application', 'android', 'be', 'common', 'phone', 'platform', 'seem', 'shoot', 'foot', 'financially', 'offer', 'second', 'rate', 'application', 'android', 'user', 'do', 'mention', 'seriously', 'android', 'user', 'have', 'be', 'deal', 'year']",2019-03-06,151756,"can we ever expect decent image quality or the ability to shoot a video that doesn't look like it was shot with a potato? running on a galaxy s9+ so dont blame my camera, it takes fantastic photos and videos through the native camera app. its 2019, android is the most common phone platform, seems like your shooting yourself in the foot financially by offering a second-rate app to android users. did i mention its 2019? seriously, android users have been dealing with this for years😑",1,can we ever expect decent image quality or the ability to shoot a video that doe not look like it was shot with a potato running on a galaxy s so do not blame my camera it take fantastic photo and video through the native camera application it android is the most common phone platform seems like your shooting yourself in the foot financially by offering a second-rate application to android user did i mention it seriously android user have been dealing with this for year,Matt Smith
79118,61526,1,Snapchat,,"['video', 'problem', 'whenever', 'watch', 'snap', 'be', 'video', 'say', 'video', 'not', 'play', 'play', 'video', 'have', 'dismiss', 'pop', 'everytime', 'video', 'play']",2019-03-06,151759,Video Problems Whenever I watch a snap and there is a video it says video cannot be played but then plays the video so I have to dismiss the popup everytime a video plays.,4,video problem whenever i watch a snap and there is a video it say video can not be played but then play the video so i have to dismiss the pop-up everytime a video play,barry sowders
79119,61527,1,Snapchat,,"['love', 'snapshot', 'hate', 'know', 'update', 'tell', 'open', 'message', 'minute_ago', 'have', 'send', 'tell', 'have', 'open', 'message', 'have', 'not', 'be', 'active', 'hour', 'snapmap', 'doe', 'not', 'work', 'well', 'anymore', 'go', 'back', 'update', 'snapmap', 'work', 'better']",2019-03-05,151761,I love snapchat but I hate this knew update! It tells me that they opened my message 20 minutes ago and I've just sent it. It tells me that they have opened my message when they haven't been active for 2 hours. My snapmaps doesn't work well anymore. Just go back an update it worked better than this!,3,i love snapshot but i hate this knew update it tell me that they opened my message minute ago and i have just sent it it tell me that they have opened my message when they have not been active for hour my snapmaps doe not work well anymore just go back an update my snapmaps worked better than this,
79120,61528,1,Snapchat,,"['love', 'snapshot', 'application', 'be', 'story', 'application', 'be', 'perfect', 'want', 'look', 'something', 'happen', 'month_ago', 'snap', 'move', 'thumbnail', 'set', 'click', 'snap', 'video', 'never', 'load', 'try', 'wait', 'snap', 'screen', 'time', 'good', 'luck', 'feed', 'be', 'top', 'use', 'use', 'snap', 'video', 'video', 'pretty', 'much', 'unusable', 'point']",2019-03-05,151762,"I love snapchat but the app is another story. the app is perfect until you want to look at something that happened 2 months ago or further. The snaps will move in the thumbnail setting but once you click it the video never loads. If you try to wait it out and you screen times out, good luck because your feed is now at the top. I used to use snap for all my videos but now they are pretty much unusable at this point.",3,i love snapshot but the application is another story the application is perfect until you want to look at something that happened month ago or further the snap will move in the thumbnail setting but once you click the snap the video never load if you try to wait the snap out and you screen time out good luck because your feed is now at the top i used to use snap for all my video but now all my video are pretty much unusable at this point,Monique Miller
79121,61529,1,Snapchat,,"['new', 'update', 'be', 'horrid', 'not', 'select_multiple', 'picture', 'chat', 'anymore', 'not', 'edit', 'picture', 'chat', 'send', 'picture', 'facetiming', 'camera', 'stay', 'blurry', 'matter', 'many', 'time', 'try', 'focus', 'camera', 'clean', 'camera', 'uninstale', 'application', 'chat', 'say', 'open', 'time', 'camera', 'count', 'send', 'chat', 'do', 'not', 'delete', 'chat', 'do', 'chat', 'reappear', 'minute']",2019-03-05,151763,"the new update is horrid. You can't select multiple pictures in chat anymore. You can't edit pictures in chat so you can send them. When facetiming, the camera stays blurry no matter how many times you try and focus it ( Cleaned camera myself, uninstalled the app ). Your chats say opened ""13 minutes ago"" or whatever time and then it counts down to ""sent just now"". Chats don't delete and if they do, they reappear in minutes.",1,the new update is horrid you can not select multiple picture in chat anymore you can not edit picture in chat so you can send picture when facetiming the camera stay blurry no matter how many time you try and focus the camera cleaned camera myself uninstaled the application your chat say opened minute ago or whatever time and then the camera count down to sent just now chat do not delete and if chat do chat reappear in minute,Jayy
79124,61532,1,Snapchat,,"['application', 'good', 'recent', 'update', 'not', 'jump', 'bandwagon', 'application', 'be', 'honestly', 'complete_garbage', 'change', 'soon_possible', 'not', 'agree', 'edit', 'not', 'agree', 'make', 'update', 'even', 'worse', 'previous']",2019-03-05,151766,This app was good until the recent update. Not to jump on the bandwagon but it's honestly complete garbage and should be changed asap. Thousands if not millions agree. Edit: They made an update even worse than the previous one.,1,this application was good until the recent update not to jump on the bandwagon but this application is honestly complete garbage and should be changed a soon a possible thousand if not million agree edit thousand if not million agree made an update even worse than the previous one,Jonathan Medina
79125,61533,1,Snapchat,,"['dislike', 'new', 'update', 'not', 'see', 'bhimji', 'have', 'friend', 'send', 'snap', 'video', 'filter', 'work', 'great', 'phone', 'hate', 'everything', 'be', 'different', 'place', 'old', 'snap', 'better', 'change', 'back']",2019-03-01,151767,I Dislike The New Update! I Can't See The Bimoji That I Have With My Friends When I Send A Snap! The Video And Filters Work Great On My Phone Now! But I Hate How Everything Is At A Different Place And I Like The Old Snap Better! Please Change Back 😭,1,i dislike the new update i can not see the bhimji that i have with my friend when i send a snap the video and filter work great on my phone now but i hate how everything is at a different place and i like the old snap better please change back,Jocelyne Sanchez
79126,61534,1,Snapchat,,"['late', 'update', 'impact', 'use', 'application', 'close', 'try', 'access', 'camera_roll', 'not', 'send', 'video', 'get', 'streak', 'try', 'apply', 'filter', 'snap', 'video', 'photo', 'black', 'open', 'filter', 'filter', 'not', 'suppose']",2019-03-03,151768,"Latest update has impacted use. App closes if I try to access camera roll, won't send videos, get streaks when I try to apply filters, some snaps (videos and photos) are black when I open them (and they aren't supposed to be).",1,latest update has impacted use application close if i try to access camera roll will not send video get streak when i try to apply filter some snap video and photo are black when i open filter and filter are not supposed to be,
79127,61535,1,Snapchat,,"['new', 'update', 'suck', 'new', 'update', 'suck', 'keep', 'crash', 'secsmoto', 'new', 'update', 'suck', 'really', 'be', 'annoying', 'have', 'not', 'be', 'able', 'use', 'new', 'update', 'suck', 'properly', 'would', 'really', 'like', 'have', 'bug', 'fix']",2019-03-03,151769,The new update sucks. It keeps on crashing after 10 secs(Moto g5s plus). It really is annoying. I haven't been able to use it properly. Would really like to have this bug fixed.,1,the new update suck the new update suck keep on crashing after secsmoto g plus the new update suck really is annoying i have not been able to use the new update suck properly would really like to have this bug fixed,Aditya Khandelwal
79128,61536,1,Snapchat,,"['new', 'update', 'have', 'couple', 'issue', 'do', 'not', 'previously', 'have', 'avery', 'glad', 'mute', 'button', 'add', 'call', 'still', 'sum', 'speaker', 'button', 'be', 'not', 'present', 'snapshot', 'traditional', 'camera', 'speaker', 'switch', 'system', 'be', 'not', 'favorable', 'assure', 'other', 'well', 'new', 'issue', 'include', 'longer', 'able', 'save', 'picture', 'send', 'chat', 'salary', 'message', 'save', 'person', 'longer', 'appear', 'side', 'message', 'save', 'person', 'appear', 'unpave']",2019-03-04,151770,"with the new update i now have a couple issues i did not previously have... im very glad a mute button was added for calls but still bummed that a speaker button is not present, the snapchat traditional camera speaker switch system is not favorable for me, im sure for others as well... My new issues include, no longer being able to save pictures sent by chat to my gallary... Messages that are saved in chat by the other person no longer appear on my side (they appear as unsaved for me)",3,with the new update i now have a couple issue i did not previously have i avery glad a mute button was added for call but still summed that a speaker button is not present the snapshot traditional camera speaker switch system is not favorable for me i assure for others a well my new issue include no longer being able to save picture sent by chat to my salary message that are saved in chat by the other person no longer appear on my side message that are saved in chat by the other person appear a unpaved for me,Robert Anderson
79129,61537,1,Snapchat,,"['new', 'update', 'kind', 'trash', 'read', 'somewhere', 'new', 'update', 'kind', 'trash', 'suppose', 'make', 'snapshot', 'faster', 'android', 'phone', 'have', 'be', 'slow', 'even', 'slow', 'least', 'could', 'talk', 'normally', 'do', 'not', 'be', 'message', 'take', 'second', 'send', 'receive', 'nothing', 'do', 'internet_connection', 'fix', 'use', 'snapshot', 'much', 'be', 'really', 'get', 'nerve', 'slow', 'become']",2019-03-04,151771,Ok so this new update is...kind of trash. I read somewhere that it was supposed to make Snapchat faster on android phones but I have an S8 and it's slow even slower than before. At least before I could talk normally. I don't if it's just me but now my messages take like 4 seconds to send and receive and it has nothing to do with internet connection. Please fix this. I used Snapchat so much and it's really getting on my nerves how slow it has become.,1,ok so this new update kind of trash i read somewhere that this new update kind of trash was supposed to make snapshot faster on android phone but i have an s and it is slow even slower than before at least before i could talk normally i do not if it is just me but now my message take like second to send and receive and it has nothing to do with internet connection please fix this i used snapshot so much and this is really getting on my nerve how slow this has become,Mihir Bhudia
79130,61538,1,Snapchat,,"['hate', 'new', 'update', 'much', 'loom', 'weird', 'prefer', 'old', 'chat', 'set', 'sticker', 'hard', 'find', 'have', 'consistently', 'scroll', 'find', 'want', 'could', 'go', 'recently', 'use', 'give', 'old', 'chat', 'layout', 'back']",2019-03-02,151772,I hate the new update so much. The chats loom weird now. I prefer the old chat set up. stickers are hard to find now and I have to consistently scroll down just to find the one I want when before I could just go to recently used. PLEASE give us the old chat layout back,2,i hate the new update so much the chat loom weird now i prefer the old chat set up sticker are hard to find now and i have to consistently scroll down just to find the one i want when before i could just go to recently used please give u the old chat layout back,Patricia Lopez
79131,61539,1,Snapchat,,"['be', 'use', 'snapshot', 'year', 'have', 'see', 'grow', 'work', 'perfectly', 'device', 'buy', 'honor', 'sudden', 'draw', 'image', 'would', 'not', 'align', 'property', 'meaning', 'draw', 'something', 'picture', 'would', 'slightly', 'higher', 'lower', 'be', 'massive', 'burden', 'drawing', 'application', 'happen', 'photo', 'have', 'gallery', 'however', 'wonder', 'anyone', 'fix']",2019-03-03,151774,Been using snapchat for 6 years now and ive seen it grow. It has worked perfectly on all my devices until i bought an honor 10. All of a sudden the drawing on an image would not align properky meaning if i drew something on a picture it would be slightly higher or lower. This is a massive burden as i like drawing with the app. It only happens with photos i have in my gallery however i was wondering if anyone had a fix?,3,been using snapshot for year now and i have seen it grow it has worked perfectly on all my device until i bought an honor all of a sudden the drawing on an image would not align property meaning if i drew something on a picture it would be slightly higher or lower this is a massive burden a i like drawing with the application this only happens with photo i have in my gallery however i was wondering if anyone had a fix,umair jamil
79132,61540,1,Snapchat,,"['new', 'update', 'make', 'save', 'message', 'bit', 'slow', 'overall', 'slow', 'application', 'animation', 'saving', 'message', 'long', 'work', 'switching', 'thing', 'be', 'not', 'fluid', 'snapdragon', 'try', 'optimize', 'application', 'bit', 'better']",2019-03-03,151775,the new update makes saving messages a bit slower and overall slows the app down. the animation for saving messages no longer works. switching between things is not as fluid as it should be with a snapdragon 845. try to optimize the app a bit better,3,the new update make saving message a bit slower and overall slows the application down the animation for saving message no longer work switching between thing is not a fluid a it should be with a snapdragon try to optimize the application a bit better,
79133,61541,1,Snapchat,,"['upset', 'new', 'update', 'really', 'do', 'not', 'like', 'fact', 'longer', 'able', 'save', 'entire', 'story', 'individual', 'snap', 'not', 'good', 'idea', 'consider', 'be', 'feature', 'long', 'hope', 'bring', 'back', 'many', 'thing', 'phone', 'user', 'do', 'android', 'not', 'do', 'not', 'like']",2019-03-02,151776,very upset with the new update. i really dont like the fact that were no longer able to save the entire story only individual snaps!!!! not a good idea considering its been a feature for so long. i hope that can be brought back. theres many things iphone users can do that we androids cannot. i dont like that at all,2,very upset with the new update i really do not like the fact that were no longer able to save the entire story only individual snap not a good idea considering its been a feature for so long i hope that can be brought back there many thing phone user can do that we android can not i do not like that at all,
79134,61542,1,Snapchat,,"['expect', 'nothing', 'take', 'bunch', 'great', 'photo', 'daughter', 'daughter', 'first', 'time', 'watch', 'mardi', 'gra', 'parade', 'try', 'look', 'snap', 'not', 'time', 'exit', 'application', 'come', 'back', 'have', 'sign', 'even_though', 'do', 'not', 'sign', 'application', 'keep', 'say', 'application', 'be', 'update', 'almost', 'time', 'log', 'upset', 'photo', 'not', 'know', 'save', 'photo', 'properly', 'photo', 'really', 'not']",2019-03-03,151777,"Expect Nothing!!! I took a bunch of great photos with my daughter during her first time watching the Mardi Gras parade. When I tried to look through the snaps, they weren't there! At all! Every time I exit the app and come back I have to sign in again even though I didn't sign out, and it keeps saying it's updating almost every time after I log in. I'm very upset my photos aren't there!!! I know I saved them properly but they are really just not there!!!",1,expect nothing i took a bunch of great photo with my daughter during my daughter first time watching the mardi gras parade when i tried to look through the snap they were not there at all every time i exit the application and come back i have to sign in again even though i did not sign out and the application keep saying the application is updating almost every time after i log in i am very upset my photo are not there i know i saved my photo properly but my photo are really just not there,Hera X
79135,61543,1,Snapchat,,"['seem', 'drain_battery', 'late', 'update', 'also', 'main', 'feed', 'doe', 'not', 'update', 'message', 'be', 'send', 'time', 'show', 'last', 'message', 'open', 'positive', 'be', 'game', 'run', 'smoother']",2019-03-05,151778,it seems to drain my battery more with the latest update. also on the main feed it doesn't update when a message is sent most of the time and will show the last message was opened. though the positive is that the games run smoother,3,it seems to drain my battery more with the latest update also on the main feed it doe not update when a message is sent most of the time and will show the last message was opened though the positive is that the game run smoother,Robert Korody
79136,61544,1,Snapchat,,"['new', 'design', 'buggy', 'slow', 'fix', 'show', 'read', 'chase', 'actually', 'not', 'chat', 'story', 'not', 'see', 'typing', 'application', 'slow', 'last', 'version', 'overall', 'lag', 'multitasking']",2019-03-02,151779,"like new design but very buggy and slow please fix. chats are shown as read when theyre actually not. when chatting on a story, cant see what im typing. app slower than last version overall and lags when multitasking",3,like new design but very buggy and slow please fix chat are shown a read when chase actually not when chatting on a story can not see what i typing application slower than last version overall and lag when multitasking,Eddie Garcia
79137,61545,1,Snapchat,,"['camera', 'application', 'work', 'fine', 'sometimes', 'snapshot', 'not', 'work', 'not', 'let', 'take', 'picture', 'anything', 'black', 'camera', 'blockage', 'anything']",2019-03-04,151780,"Soo my camera app works just fine, but sometimes snapchat won't work. Won't let me take pictures of anything except black. :/ my camera has no blockage or anything sooo yeah.",1,so my camera application work just fine but sometimes snapshot will not work will not let me take picture of anything except black my camera has no blockage or anything so yeah,Amber Lewis
79138,61546,1,Snapchat,,"['could', 'cute', 'application', 'be', 'waste', 'potential', 'firstly', 'take', 'gb', 'space', 'be', 'get', 'lager', 'lager', 'update', 'developer', 'keep', 'try', 'cram', 'much', 'developer', 'possibly', 'instead', 'work', 'performance', 'also', 'discover_page', 'weird', 'useless', 'thing', 'have', 'ever', 'see', 'application', 'make', 'question', 'sanity', 'people', 'come']",2019-03-01,151781,"It could be a cute app, but it's wasted potential. Firstly, it takes up over 1 GB of space! And it's just getting laggier and laggier with each update because the developers keep trying to cram in as much as they possibly can instead of working on performance. Also, that Discover page has to be the weirdest, most useless thing I've ever seen in an app, and makes me question the sanity of people who came up with it.",2,it could be a cute application but it is wasted potential firstly it take up over gb of space and it is just getting lager and lager with each update because the developer keep trying to cram in a much a the developer possibly can instead of working on performance also that discover page has to be the weirdest most useless thing i have ever seen in an application and make me question the sanity of people who came up with it,Vesna Lasic
79139,61547,1,Snapchat,,"['application', 'use', 'work', 'love', 'management', 'team', 'seem', 'put', 'time', 'platform', 'longer', 'able', 'send', 'receive', 'message', 'even', 'delete', 'datum', 'cache', 'updating', 'have', 'instal', 'far', 'be', 'work', 'see', 'long', 'last', 'additionally', 'trophy_case', 'be', 'go', 'additionally', 'time', 'take', 'video', 'try', 'focus', 'damn', 'tolba', 'lens', 'pop', 'want', 'record', 'clear', 'fix']",2019-03-04,151782,"The app used to work for me and I loved it, but the management team seems to be putting less and less time into the platform. I am now no longer able to send or receive messages. even after deleting data and cache and updating. i have just reinstalled and so far it is working but we'll see how long that lasts. additionally the trophy case is gone now?! additionally every time you take a video and try and focus the damn toolbar for lenses pop up, when i just want to record a clear vid. pls fix",3,the application used to work for me and i loved it but the management team seems to be putting le and le time into the platform i am now no longer able to send or receive message even after deleting data and cache and updating i have just installed and so far it is working but we will see how long that last additionally the trophy case is gone now additionally every time you take a video and try and focus the damn tolba for lens pop up when i just want to record a clear vid please fix,Antony DiNunzio
79140,61548,1,Snapchat,,"['use', 'application', 'time', 'always', 'post', 'adventure', 'have', 'friend', 'new', 'update', 'doe', 'have', 'place', 'download', 'whole', 'story', 'download', 'snap', 'separately', 'new', 'update', 'really', 'annoying', 'have', 'try', 'everything', 'none', 'guess', 'work', 'literally', 'way', 'download', 'whole', 'story']",2019-03-05,151783,I use this app all the time and i always post about the adventures i have with my friends but this new update doesnt have a place to download the whole story... i can only download each snap separately and its really annoying... ive tried everything and none of my guesses are working... theres literally no way for me to download my whole story,2,i use this application all the time and i always post about the adventure i have with my friend but this new update doe have a place to download the whole story i can only download each snap separately and this new update really annoying i have tried everything and none of my guess are working there literally no way for me to download my whole story,Vhynelle
79141,61549,1,Snapchat,,"['disappoint', 'find', 'feature', 'allow', 'multiple', 'album', 'photo', 'share', 'story', 'be', 'remove', 'make', 'time', 'lapse', 'story', 'much', 'difficult', 'achieve', 'put', 'back']",2019-03-04,151784,Very disappointed to find the feature allowing multiple album photos being shared on Stories has been removed. Makes my time lapse stories much more difficult to achieve. Please put it back!,2,very disappointed to find the feature allowing multiple album photo being shared on story has been removed make my time lapse story much more difficult to achieve please put it back,Kyle Spencer
79142,61550,1,Snapchat,,"['be', 'worst', 'work', 'popular', 'application', 'crash', 'freeze', 'phone', 'feel', 'crash', 'do', 'not', 'care', 'run', 'be', 'look', 'godwin', 'application']",2019-03-06,151785,"It is the worst working popular app out there. Crashes, freezes my phone, just feels like they don't care how it runs, just that is looks good...fix your app!!!",3,it is the worst working popular application out there crash freeze my phone just feel like crash do not care how it run just that is look godwin your application,Konor Sacks
79143,61551,1,Snapchat,,"['bad', 'performance', 'application', 'new', 'update', 'not', 'back', 'update', 'trophy', 'snapshot', 'streak', 'profile', 'picture', 'sir', 'respect', 'snapshot', 'application', 'love', 'snapshot', 'snap', 'sir', 'request', 'team', 'snapshot', 'application', 'sir', 'update', 'new', 'ask', 'trophy', 'streak', 'sir', 'also', 'update', 'trophy', 'streak']",2019-03-07,151786,very bad performance application new update.... i wont to back update with trophy and snapchat streak profile picture with... sir i am Respect you snapchat application.... and i love snapchat with snap... please sir i request you team and your snapchat application.... sir update new apk trophy and streak with.. sir Please beta also update trophy and streak with♥,1,very bad performance application new update i will not to back update with trophy and snapshot streak profile picture with sir i am respect you snapshot application and i love snapshot with snap please sir i request you team and your snapshot application sir update new ask trophy and streak with sir also update trophy and streak with,
79144,61552,1,Snapchat,,"['currently', 'experience', 'issue', 'able', 'respond', 'snapshot', 'friend', 'send', 'arrow', 'be', 'non_existent', 'bottom', 'try', 'reply']",2019-03-05,151787,Currently experiencing issues being able to respond to snapchats from friends. the send arrow is non existent at the bottom when trying to reply.,4,currently experiencing issue being able to respond to snapshot from friend the send arrow is non existent at the bottom when trying to reply,ChynnaLisa Davis
79146,61554,1,Snapchat,,"['essentially', 'unusable', 'android', 'lag', 'crash', 'constantly', 'really', 'sad', 'use', 'constantly', 'phone', 'barely', 'use', 'get', 'new', 'phone']",2019-03-05,151789,"Essentially unusable on Android, it lags and crashes constantly. Really sad because I used it constantly on my iPhone, but now can barely use it after I got a new phone.",1,essentially unusable on android it lag and crash constantly really sad because i used it constantly on my phone but now can barely use it after i got a new phone,
79147,61555,1,Snapchat,,"['beta_tester', 'year', 'leave', 'beta', 'still', 'not', 'use', 'bounce', 'feature', 'version', 'motorola', 'moto', 'disappointing']",2019-03-04,151790,"i was a beta tester for like three years and i left beta and still Can't use the bounce feature on my version of the Motorola Moto 2, very disappointing.",1,i was a beta tester for like three year and i left beta and still can not use the bounce feature on my version of the motorola moto very disappointing,Stephen Williams
79150,61558,1,Snapchat,,"['late', 'update', 'march', 'open', 'chat', 'duration', 'be', 'fix', 'log', 'application', 'log', 'back', 'application', 'still', 'say', 'update', 'take_forever', 'get', 'new', 'snapshot']",2019-03-04,151794,"as of the latest update, March 4, 2019, the open chat duration has been fixed, but when you log out of the app and log back in, it still says ""updating"" and takes forever to get to the newer snapchat.",3,a of the latest update march the open chat duration has been fixed but when you log out of the application and log back in the application still say updating and take forever to get to the newer snapshot,Isela Haley
