index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
16411,17098,287577,Google,,"March 6, 2019",1,on an android lollipop tablet with version goole will only update if i remove my sd card same for map maybe lollipop had been left behind mail calendar and drive update fine,"On an Android Lollipop tablet, with version 5.0.1, Google will only update if I remove my SD card. Same for Maps. Maybe Lollipop had been left behind. Gmail, Calendar and Drive update fine.",1,"['android', 'lollipop', 'tablet', 'version', 'goole', 'update', 'remove', 'map', 'maybe', 'lollipop', 'be', 'leave', 'mail', 'calendar', 'drive', 'update', 'fine']",0.000750157030897
166370,172531,24800,WhatsApp Messenger,NCERT TV,"April 21, 2019",1,please increase data sending limit of medium,please increase data sending limit of media.,0,"['increase', 'datum', 'send', 'limit', 'medium']",0.000752104081976
222712,231010,119420,WhatsApp Messenger,Daniel Thatho,"May 8, 2019",2,why is whatsit forcing u to use thier application and banning u account if whatsit is got a problem with gb sort your problem out and let u choose which ever application u want if gb violate copyright why do not you take gb violate copyright to the court,why is WhatsApp forcing us to use thier app and banning our accounts.. if WhatsApp is got a problem with GB. sort your problems out and let us choose which ever app we want.. if gb violate copyrights why dont you take them to the court,0,"['be', 'force', 'use', 'thi', 'application', 'ban', 'account', 'be', 'get', 'problem', 'gb', 'sort', 'problem', 'let', 'choose', 'ever', 'application', 'want', 'gb', 'violate', 'copyright', 'do', 'not', 'take', 'gb', 'violate', 'copyright', 'court']",0.000769277505894
13149,13749,313535,Facebook,stefan dewet,"March 24, 2019",3,what hand to tbe data saver after the recent update,What happend to tbe data saver? After the recent update.,0,"['hand', 'tbe', 'data_saver', 'recent', 'update']",0.000769461360854
192598,199918,367373,Maps - Navigate & Explore,Ives September,"May 21, 2019",1,no download map of country however a small area too much advertising,No downloads maps of countries. However a small area. Too much advertising,0,"['download', 'map', 'country', 'however', 'small', 'area', 'much', 'advertising']",0.000784889614171
56307,58287,473412,Microsoft Outlook,Francisco Pinto Filho,"March 1, 2019",1,aplicativo brava constantemente no galaxy s no me deixando abri email e message enviadas,Aplicativo trava constantemente no Galaxy S7 não me deixando abrir emails e mensagens enviadas!,0,"['aplicativo', 'brava', 'constantemente', 'galaxy', 'deixando', 'abri', 'email', 'message', 'enviada']",0.000791308578107
160259,166125,35760,WhatsApp Messenger,Vishal goyal,"April 12, 2019",1,i have been removed from all group automatically,I have been removed from all group automatically,0,"['have', 'be', 'remove', 'group', 'automatically']",0.000797596181325
153792,159406,82591,Snapchat,Jeni Fitz,"April 23, 2019",5,change it back to the old version please never had an issue before now i do ever hear the saying do not fix what is not broke,"Change it back to the old version please! Never had an issue before, now I do! Ever hear the saying, 'Don't fix what is not broke'...",1,"['change', 'back', 'old', 'version', 'never', 'issue', 'do', 'ever', 'hear', 'say', 'do', 'not', 'fix', 'be', 'not', 'break']",0.000821749574794
212510,220444,215702,Snapchat,Jon Northrup,"May 4, 2019",3,face swap should be a default always there never go away feature but it is missing there is no point using this application without it shame it used to be great,"Face swap should be a default, always there, never goes away, feature. But it's missing. There's no point using this app without it. Shame. It used to be great.",0,"['face', 'swap', 'default', 'always', 'never', 'go', 'away', 'feature', 'be', 'miss', 'be', 'point', 'use', 'application', 'shame', 'use', 'great']",0.000851599276822
47496,49157,415669,Messenger – Text and Video Chat for Free,Gacha Cotton girl275 champagne,"March 30, 2019",4,the application would not log in the application said i need to check my internet i did and it was working so i checked to see if goole was working and goole was working perfectly fine,The app wouldn't log in. It said I need to check my internet I did and it was working. so I checked to see if Google was working and google was working perfectly fine,1,"['application', 'would', 'not', 'log', 'application', 'say', 'need', 'check', 'internet', 'do', 'work', 'check', 'see', 'goole', 'work', 'goole', 'work', 'perfectly_fine']",0.000885534136945
23409,24273,284310,Google,,"March 22, 2019",4,who doe not like goole to begin with right laugh my as off,who does not like Google to begin with... right? lmao,0,"['doe', 'not', 'goole', 'begin', 'right', 'laugh']",0.000890802819665
108595,112552,501427,Google,Anthony Beringer ll,"April 4, 2019",2,get out of all system you installed before my purchase of this celphoneori will find the way to sue you for invasion of privacy,get OUT of ALL SYSTEMS YOU INSTALLED BEFORE MY PURCHASE OF THIS CELLPHONE...OR...I WILL FIND THE WAY TO SUE YOU for INVASION OF PRIVACY❗❗❗,0,"['get', 'system', 'instal', 'purchase', 'celphoneori', 'find', 'way', 'sue', 'invasion', 'privacy']",0.000898297032389
151672,157214,78698,Snapchat,Josefine Paaske,"April 30, 2019",2,why can not android have the same feature a io the have grid and they can align they text,"Why can't android have the same features as iOS? The have grid, and they can align their text...",0,"['not', 'android', 'have', 'feature', 'have', 'grid', 'align', 'text']",0.000930747066673
222812,231122,119558,WhatsApp Messenger,A Google User,"May 1, 2019",5,message are not getting sent a soon a possible tried force quitting and reopening the application never show single tick after i send message ui bug,Messages are not getting sent ASAP. Tried force quitting and reopening the app. Never shows single tick after I send message. UI bug?,1,"['message', 'not', 'get', 'send', 'soon_possible', 'try', 'force', 'quit', 'reopen', 'application', 'never', 'show', 'single', 'tick', 'send', 'message', 'ui', 'bug']",0.00093278510793
116079,120307,547133,Maps - Navigate & Explore,Rafaello Rafalski,"April 6, 2019",5,you can find any location,you can find any location,0,"['find', 'location']",0.000938388493614
145240,150535,87141,Snapchat,Are prank hai yaar,"April 18, 2019",1,do not like update version plc parana version run do ordo yr plane vale,dont like update version plzzz purana version rhn do krdo yr purane vala,0,"['do', 'not', 'like', 'update', 'version', 'parana', 'version', 'run', 'do', 'ordo', 'yr', 'plane', 'vale']",0.000943022097091
27226,28187,276096,Google Play Music,PK World,"March 9, 2019",2,equalizer is not working properly,equilizer is not working properly....,1,"['equalizer', 'be', 'not', 'working_properly']",0.000955902584041
25298,26225,270205,Google Play Music,P.K World,"March 9, 2019",2,equalizer is not working properly,equilizer is not working properly....,1,"['equalizer', 'be', 'not', 'working_properly']",0.000955902584041
21841,22664,277932,Google,Jose Escobar,"March 30, 2019",1,stop working too much,Stop working too much.,0,"['stop', 'work', 'much']",0.000974077811087
35396,36611,157078,Maps - Navigate & Explore,Esrar I,"March 29, 2019",3,it was perfect until a while ago my curse is never center a while ago my curse is always upside down so a while ago my curse is hard to follow while driving the map should be the same way my curse is facing my application is update any help will be appreciated,it was perfect until a while ago my curser is never center its always upside-down so its hard to follow while driving the map should be the same way the curser is facing my app is up-to-date any help will be appreciated,1,"['perfect', 'ago', 'curse', 'be', 'never', 'center', 'ago', 'curse', 'be', 'always', 'upside', 'ago', 'curse', 'be', 'hard', 'follow', 'while_driving', 'map', 'way', 'curse', 'be', 'face', 'application', 'be', 'update', 'help', 'appreciate']",0.000984546763246
204637,212328,391268,Microsoft Outlook,Praveena Papineni,"May 16, 2019",3,all mail in one queue some time missing few imp mail,all mails in one queue some times missing few imp mails,0,"['mail', 'queue', 'time', 'miss', 'imp', 'mail']",0.001002913154267
223927,232282,121093,WhatsApp Messenger,Shashidhar Hiremath,"May 2, 2019",1,i have a channel on dailymotion and whenever i want to send a link of a channel on dailymotion and of video i am not getting the thumbnail but for other video and channel of couture the thumbnail are available,"I have a channel on Dailymotion. And whenever I want to send a link of my channel and of videos, I am not getting the thumbnails. But for other videos and channels of YouTube, the thumbnails are available.",1,"['have', 'channel', 'dailymotion', 'whenever', 'want', 'send', 'link', 'channel', 'dailymotion', 'video', 'not', 'get', 'thumbnail', 'video', 'channel', 'couture', 'thumbnail', 'available']",0.001006257629197
129775,134507,244532,Messenger – Text and Video Chat for Free,Matthew Clark,"April 29, 2019",3,its a good application except when you switch account its a good application mess its a good application up bug need to be fixed thats why i installed its a good application and gave its a good application a instead of a,its a good app except when you switxh accounts it messes it up. bug needs to be fixed thats why i reinstalled it and gave it a 3/5 instead of a 5/5.,1,"['good', 'application', 'switch', 'account', 'good', 'application', 'mess', 'good', 'application', 'bug', 'need', 'fix', 's', 'instal', 'good', 'application', 'give', 'good', 'application', 'instead']",0.001008128104575
41139,42562,421008,Messenger – Text and Video Chat for Free,Flora D greatest,"March 25, 2019",1,the feature are not workinglike the remove for you and others have updated time you are just wasting my data others fraudulent,"the features are not working...like the remove for you and others...i have updated 3 times, you are jusf wasting my data..and its fraudulent...",1,"['feature', 'not', 'workinglike', 'remove', 'other', 'have', 'update', 'time', 'waste', 'datum', 'other', 'fraudulent']",0.001014324722805
208622,216406,208225,Snapchat,shahd khaled,"May 13, 2019",1,too hard to create an account l did not like it,too hard to create an account .. l didn't like it.,0,"['hard', 'create', 'account', 'do', 'not', 'like']",0.001044605465101
109460,113438,479946,Google,Baldeo Ram Pichkeeyan,"April 30, 2019",1,now a day goole is not working a before,Now a days Google is not working as before.,0,"['day', 'goole', 'be', 'not', 'work']",0.001045717942614
26474,27426,273207,Google Play Music,Ashish Gulati,"March 6, 2019",1,please please add equaliser a soon a possible,PLEASE PLEASE ADD EQUALISER ASAP😯😣😣,0,"['add', 'equaliser', 'soon_possible']",0.001053164350384
11356,11878,311440,Facebook,Wyatt Eddie,"March 22, 2019",1,market place never load,markert place never loads!,1,"['market_place', 'never', 'load']",0.001094359528091
186643,193731,369725,Maps - Navigate & Explore,A Google User,"May 22, 2019",3,every update change setting sneaky goole,every update changes setting sneaky Google.,0,"['update', 'change', 'set', 'sneaky', 'goole']",0.001097623844011
215882,223945,201484,Snapchat,Christina Q,"May 25, 2019",3,my message do not always send it would never resent i could never delete it i had to instal and deinstall the application,my messages don't always send. it would never resend. i could never delete it. i had to uninstall and reinstall the app.,1,"['message', 'do', 'not', 'always', 'send', 'would', 'never', 'resent', 'could', 'never', 'delete', 'instal', 'deinstall', 'application']",0.001118502226378
188335,195505,374351,Maps - Navigate & Explore,Warren Honey,"May 16, 2019",5,warning to everyone do not download anything with the word go after the word in the application like goole map would not bother it is like a map that doe not work properly just download this version this version is much better by the way the application is switching really bad a well,"Warning ⚠ to everyone do not download anything with the word GO after it in the app, Like Google MapsGO WOULDN'T bother it's like a map that doesn't work properly just download this version this version is Much better!!! 🌞By the way this application is glitching really bad as well",0,"['warn', 'everyone', 'do', 'not', 'download', 'anything', 'word', 'go', 'word', 'application', 'goole', 'map', 'would', 'not', 'bother', 'be', 'map', 'doe', 'not', 'work', 'properly', 'download', 'version', 'version', 'be', 'much', 'well', 'way', 'application', 'be', 'switch', 'really', 'bad', 'well']",0.001132469460307
75339,77958,136727,Snapchat,,"March 23, 2019",5,tried million of time trying to download still will not fix million of time trying to download please,tried millions of times trying to download still wont fix it plz,1,"['try', 'time', 'try', 'download', 'still', 'not', 'fix', 'time', 'try', 'download']",0.001136954215568
112281,116363,489542,Google,Theri Brooks,"April 13, 2019",3,story are not being deleted i liked it when there was an option to press not interested,stories are not being deleted. I liked it when there was an option to press not interested.,0,"['story', 'not', 'delete', 'liked', 'option', 'press', 'not', 'interested']",0.001161071027553
229610,238136,448320,Google Play Music,Mark Hampson,"February 12, 2019",3,a a basic music player it is adequate enough i like the thumbnail to artistsalbums but here lie the problem another application is needed to find album artwork plus you need to instal then deinstall another application to add the cover this was the biggest bugbear until another application keep asking at least twice each time to subscribe to the streaming service a i have amassed song via collecting cd and ripping them onto my pc i will never need streaming if i say no once my choice is not changing second later,"As a basic music player, it's adequate enough. I like the thumbnails to artists/albums, but here lies the problem; another app is needed to find album artwork, plus you need to uninstall then reinstall it to add the covers. This was the biggest bugbear until it keeps asking (at least twice each time) to subscribe to the streaming service. As I've amassed 33000 songs via collecting CDs & ripping them onto my PC, I'll never need streaming. If I say 'no' once, my choice isn't changing seconds later.",0,"['basic', 'music_player', 'be', 'adequate', 'enough', 'thumbnail', 'artistsalbum', 'lie', 'problem', 'application', 'be', 'need', 'find', 'album_artwork', 'need', 'instal', 'deinstall', 'application', 'add', 'cover', 'big', 'bugbear', 'application', 'keep', 'ask', 'least', 'twice', 'time', 'subscribe', 'streaming_service', 'have', 'amass', 'song', 'collect', 'cd', 'rip', 'pc', 'never', 'need', 'stream', 'say', 'choice', 'be', 'not', 'change', 'second', 'later']",0.001211657335528
48897,50630,419217,Messenger – Text and Video Chat for Free,kyiah Jackson,"March 22, 2019",2,it is sad face-on cuddle racist it used to b more enjoyable,It's sad fb coddles racist. It used to b more enjoyable.,0,"['be', 'sad', 'face', 'cuddle', 'racist', 'use', 'enjoyable']",0.001240801026237
222278,230561,118848,WhatsApp Messenger,Lindsey Hosten,"May 5, 2019",1,my whatsit is giving trouble and i do not know why so can you people please fix my whatsit a soon a possible,My Whatsapp is giving trouble and I don't know why so can you people please fix it asap,1,"['be', 'give', 'trouble', 'do', 'not', 'know', 'people', 'fix', 'soon_possible']",0.001241669557011
187479,194603,372016,Maps - Navigate & Explore,Beatrice Fluehmann,"May 14, 2019",3,the compass is gone,The compass is gone...!?!,0,"['compass', 'be', 'go']",0.001252067418799
184686,191677,455326,Google Play Music,Aman Yadav biharipur,"May 20, 2019",3,sugar application do not installed sugar application,sugar app do not installed this app,0,"['sugar', 'application', 'do', 'not', 'instal', 'sugar', 'application']",0.001260675732097
242712,251696,515171,Snapchat,Kady Krzeminski,"February 28, 2019",4,really nice application not a big fan of new filter,"really nice app, not a big fan of new filters.",0,"['really', 'nice', 'application', 'not', 'big_fan', 'new', 'filter']",0.001297655609917
198395,205886,191288,Messenger – Text and Video Chat for Free,Chris James,"May 7, 2019",3,thing do not always go through,things don't always go through.,0,"['thing', 'do', 'not', 'always', 'go']",0.001304299024935
104172,107991,341679,Facebook,Andrew McReynolds,"April 18, 2019",1,buggy application basically just spare,"buggy app, basically just spyware",1,"['buggy', 'application', 'basically', 'spare']",0.001313366044271
31821,32916,165046,Maps - Navigate & Explore,Naitik Garg,"March 22, 2019",4,its is good but many time gps give wrong location like once i followed the path shown by goole from my house to kept exam center but the location my house showed was wrongly,"its is good but many times gps gives wrong location. Like, once i followed the path shown by google from my house to kvpy exam center. But the location it showed was wrongly.",1,"['be', 'good', 'many', 'time', 'gps', 'give', 'wrong', 'location', 'follow', 'path', 'show', 'goole', 'house', 'keep', 'exam', 'center', 'location', 'house', 'show', 'wrongly']",0.001315659505547
107359,111288,496380,Google,Chip Channel,"April 10, 2019",4,i like this application sadly sometimes this application get lay and let me ask question when i was trying to change my profile at goole why can not i change my name on goole it always said changed too recently although i never changed goole since august what is the explanation of that problem,"I like this app, sadly sometimes it gets laggy and let me ask 1 question, when I was trying to change my profile at Google, why can't I change my name on Google? It always said ""Changed too recently"" although I never changed it since August 2018. What's the explanation of that problem?",1,"['application', 'sadly', 'sometimes', 'application', 'get', 'lie', 'let', 'ask', 'question', 'try', 'change', 'profile', 'goole', 'not', 'change', 'name', 'goole', 'always', 'say', 'change', 'recently', 'never', 'change', 'goole', 'august', 'be', 'explanation', 'problem']",0.001318645710175
231994,240620,445633,Google Play Music,Ashutosh Shukla,"February 11, 2019",3,its ok i mean i have no issue with application,its ok. i mean i have no issue with app.,0,"['mean', 'have', 'issue', 'application']",0.001345408739244
147897,153298,91148,Snapchat,Nick Smagala,"April 16, 2019",3,please make the my eye only tab a grid again and make the my eye so the map automatically load from enlarging the screen,please make the My Eyes only tab a grid again and make it so the map automatically loads from enlarging the screen.,0,"['make', 'eye', 'tab', 'grid', 'make', 'eye', 'map', 'automatically', 'load', 'enlarging', 'screen']",0.001360168561676
137443,142437,399289,Microsoft Outlook,Don Wilson,"April 22, 2019",3,unable to read description saving new entry after clicking read more there is a brief flicker the application freeze for about second and no form of the description display short or extended the screen go white for about second and then refreshes to the event to which i am trying to view the description i am only able to read the description if i edit the record,"Unable to read descriptions saving new entries. After clicking READ MORE there is a brief flicker, the app freezes for about 5 seconds and no form of the description displays (short or extended). The screen goes white for about 4 seconds, and then refreshes to the event, to which, I am trying to view the description. I am only able to read the description if I edit the record.",0,"['unable', 'read', 'description', 'save', 'new', 'entry', 'clicking', 'read', 'be', 'brief', 'flicker', 'application', 'freeze', 'second', 'form', 'description', 'display', 'short', 'extended', 'screen', 'go', 'white', 'second', 'refreshe', 'event', 'try', 'view', 'description', 'able', 'read', 'description', 'edit', 'record']",0.001361324788198
186028,193079,458922,Google Play Music,Popescu David,"May 8, 2019",1,why can not i have an equalizer,Why can't I have an equalizer?,1,"['not', 'have', 'equalizer']",0.0013744810008
189142,196339,376585,Maps - Navigate & Explore,Samuel Hamilton,"May 9, 2019",2,too much random stuff i was behind on update and now i am updated it is slower more confusing le safe distracting and just inefficient over all this say me i relied on goole map heavily and now i and sol,"Too much random stuff. I was behind on updates, and now i am updated. It is slower, more confusing, less safe, distracting, and just inefficient over all. This slays me, i relied on google maps heavily and now I and SOL.",1,"['much', 'random', 'stuff', 'update', 'update', 'be', 'slower', 'confusing', 'safe', 'distracting', 'inefficient', 'say', 'rely', 'goole', 'map', 'heavily', 'sol']",0.001399740617189
223351,231688,120301,WhatsApp Messenger,Todd Martell,"May 4, 2019",2,currently experience is horrible and customer support is inadequate,"currently, experience is horrible and customer support is inadequate.",0,"['currently', 'experience', 'be', 'horrible', 'customer', 'support', 'be', 'inadequate']",0.001408298381138
187181,194289,371174,Maps - Navigate & Explore,Laban Misiani,"May 21, 2019",1,it stop all the time,it stops all the time.,1,"['stop', 'time']",0.001427513299638
46598,48223,432538,Messenger – Text and Video Chat for Free,Bumble Bee,"March 13, 2019",3,when i try to switch acc acc say service temporarily unavailable what is wrong with this i have never experienced something like this before,when i try to switch acc it says #2 serivice temperorily unavailable. what is wrong with this. ive never experienced something like this before.,1,"['try', 'switch', 'acc', 'say', 'service', 'temporarily_unavailable', 'be', 'wrong', 'have', 'never', 'experience', 'something']",0.001429534646849
9248,9697,306868,Facebook,A Google User,"March 29, 2019",3,not totally good but its okay at least we find way to connect each other,not totally good but its okay atleast we find ways to connect each other.,0,"['not', 'totally', 'good', 'least', 'find', 'way', 'connect']",0.001442241277037
128411,133076,242571,Messenger – Text and Video Chat for Free,jayashree mallick,"April 24, 2019",3,it is not a very safe option at time to send message across,It is not a very safe option at times to send messages across.,0,"['be', 'not', 'safe', 'option', 'time', 'send', 'message']",0.001443030623912
95915,99351,348464,Facebook,Mikki Wesson,"April 13, 2019",3,security must not be tight i have been hacked several time over the year,security must not be tight. I've been hacked several times over the years!,0,"['security', 'must', 'not', 'tight', 'have', 'be', 'hack', 'several', 'time', 'year']",0.001444609969471
224040,232399,121276,WhatsApp Messenger,J STAR s,"May 4, 2019",3,communication is good with whatsit but status are being hanging even network is good once loaded status are also not playing,communication is good with whatsapp but status are being hanging even networke is good once loaded satus are also not playing,1,"['communication', 'be', 'good', 'status', 'hang', 'even', 'network', 'be', 'good', 'loaded', 'status', 'also', 'not', 'play']",0.001452386424225
105648,109513,490990,Google,Sophina Findleyz,"April 16, 2019",3,this is a great application this really help with quick research,this is a great app it really helps with quick research,0,"['be', 'great', 'application', 'really', 'help', 'quick', 'research']",0.001454609465348
136322,141276,413858,Microsoft Outlook,Mike Halpin,"April 1, 2019",4,keeping me in the loop,keeping me in the loop,0,"['keep', 'loop']",0.001460366078629
94105,97442,104923,Amazon Shopping,Brian U,"April 1, 2019",1,stop spacing ad in notification,Stop spamming ads in notifications!,0,"['stop', 'space', 'ad', 'notification']",0.001472330027576
226966,235412,502838,Amazon Shopping,Elaine Cadogan,"February 9, 2019",3,what happened to my promo on st sign in and how can i claim my promo on my order,what happened to my £5 promo on 1st sign in and how can I claim it on my order.,0,"['happen', 'promo', 'sign', 'claim', 'promo', 'order']",0.001492162498739
189800,197013,378365,Maps - Navigate & Explore,Christopher Mitchell,"May 13, 2019",1,had me driving in circle yesterdaygeting on the freeway getting off the freeway turning around etc,Had me driving in circles yesterday.Getting on the freeway getting off the freeway turning around Etc,0,"['drive', 'circle', 'yesterdaygete', 'freeway', 'get', 'freeway', 'turn']",0.001553938023351
90636,93794,51975,WhatsApp Messenger,,"March 13, 2019",1,do something la voice pun tak bole but status pun tak bole nob update,"Do something la , voice pun tak boleh ! Buat status pun tak boleh . Noob update",0,"['do', 'something', 'voice', 'pun', 'status', 'pun', 'nob', 'update']",0.001554468083338
24702,25604,268736,Google Play Music,Murali S,"March 13, 2019",3,of late there is no quick update of new song or new playlist very stale,Of late there is no quick update of new songs or new playlists. Very stale.,0,"['late', 'be', 'quick', 'update', 'new', 'song', 'new', 'playlist', 'stale']",0.001557157971617
10768,11259,310733,Facebook,kc camargo,"March 23, 2019",2,i arnot able to tag my friend,im not able to tag my friends,1,"['arnot', 'able', 'tag', 'friend']",0.001569829461048
223175,231502,120002,WhatsApp Messenger,Miah A.,"May 5, 2019",2,can be highly annoying i wish the status part had an enable and disable option and if there was a log out option a well i do not enjoy being disturbed the new update for the about section is so difficult for me to type a message a well without the whole thing cancelling repeatedly,"Can be highly annoying.🏌🏽‍♀️ I wish the status part had an enable and disable option and if there was a log out option as well. I don't enjoy being disturbed 24/7. The new update for the ""about"" section is so difficult for me to type a message as well, without the whole thing canceling repeatedly.",0,"['highly', 'annoying', 'wish', 'status', 'part', 'enable', 'disable', 'option', 'log', 'option', 'do', 'not', 'enjoy', 'disturb', 'new', 'update', 'section', 'be', 'difficult', 'type', 'message', 'well', 'whole', 'thing', 'cancel', 'repeatedly']",0.001577054942775
216718,224810,203298,Snapchat,Hive Time,"May 21, 2019",3,i can not used the gender swap filter or is the gender swap filter not just working at all i have the latest version need assistance,"i can't used the gender swap filter, or is it not just working at all. i have the latest version. need assistance.",1,"['not', 'use', 'gender_swap', 'filter', 'be', 'gender_swap', 'filter', 'not', 'work', 'have', 'late', 'version', 'need', 'assistance']",0.00160500567299
106884,110796,494060,Google,Reema Upneja,"April 14, 2019",3,this application know anything,this app know anything,0,"['application', 'know', 'anything']",0.00162192531127
248696,257929,5718,WhatsApp Messenger,vijaay mahato,"February 15, 2019",1,dear team can dear team have dark theme setting for whatsit can whatsit have more feature like hide chat or secret chat setting,"Dear Team, can we have dark theme setting for WhatsApp..??? Can WhatsApp have more features like hide chat or secret chat settings..",0,"['dear', 'team', 'dear', 'team', 'have', 'dark_theme', 'set', 'have', 'feature', 'hide', 'secret', 'chat', 'setting']",0.00163337051797
54008,55929,468878,Microsoft Outlook,,"March 12, 2019",1,no search feature on calendar,no search feature on calendar,0,"['search', 'feature', 'calendar']",0.001637794954043
51199,53026,463894,Microsoft Outlook,Mina Tharwat,"March 23, 2019",1,very slowly and stopped many time,very slowly and stopped many times,0,"['slowly', 'stop', 'many', 'time']",0.001643926871885
83628,86534,63653,WhatsApp Messenger,Srinivas Reddy,"March 1, 2019",4,try to improve the spam message filtering in the whats application we are getting spam message more from an unknown user,Try to improve the spam messages filtering in the whats App we are getting spam messages more from an unknown user,0,"['try', 'improve', 'spam', 'message', 'filtering', 's', 'application', 'get', 'spam', 'message', 'unknown', 'user']",0.001648861744143
248487,257712,5479,WhatsApp Messenger,Joe J,"February 7, 2019",1,fail no dark mode,"fail, no dark mode",0,"['fail', 'dark_mode']",0.001684606145627
20523,21310,299517,Google,,"March 2, 2019",1,you are a dirty,you are a dirty,0,['dirty'],0.001685887094807
157816,163572,30013,WhatsApp Messenger,basu pokhrel,"April 20, 2019",5,i can not get sound when some on message me,i cannot get sound when some on message me,1,"['not', 'get', 'sound', 'message']",0.001700170167636
124198,128697,258474,Messenger – Text and Video Chat for Free,"Ricki-Jean , Popadynec","April 6, 2019",2,i never talk on mesenteric cut inland out mesenteric cut not my phone my friend say thistle video chat is greatly girl life in england and i amin canadabut the chatting cut in too much with greatly girl too messaging is did rather text people cell if i had the preference,I never talk on Messenger..It cuts in& Out. Its not my phone..All my friends say this..The Video chat is great..My girl lives in England & Im in Canada..But the chatting cuts in too much with her too.. messaging is good.Id rather Text peoples cell# if I had the preference.,0,"['never', 'talk', 'mesenteric', 'cut', 'inland', 'mesenteric', 'cut', 'not', 'phone', 'friend', 'say', 'thistle', 'video', 'be', 'greatly', 'girl', 'life', 'england', 'amin', 'canadabut', 'chatting', 'cut', 'much', 'greatly', 'girl', 'messaging', 'be', 'do', 'rather', 'text', 'people', 'cell', 'preference']",0.001704813512901
152768,158341,80584,Snapchat,Gnaneshwar Reddy,"April 30, 2019",3,nec but disappoint with ad,nyc but disappoint with ads,0,"['nec', 'disappoint', 'ad']",0.00170761680927
80535,83361,54864,WhatsApp Messenger,Dean La Force,"March 17, 2019",5,the application is to slow can you make the application fast,the app is to slow can you make it fast,1,"['application', 'be', 'slow', 'make', 'application', 'fast']",0.001714841228406
31757,32850,164840,Maps - Navigate & Explore,Narrayen Thaij,"March 21, 2019",5,ok working,"ok, working.",0,['work'],0.001729654340813
93968,97298,104658,Amazon Shopping,Sarah Dawson,"April 3, 2019",1,account hacked card linked to other account and amazon do nothing to investigate or stop it refuse to acknowledge problem exists will never use nothing to investigate or stop it refuse to acknowledge problem exists again,account hacked. card linked to other accoubts and amaxon do nothing to investigate or stop it refuse to acknowledge problem exsists. will never use them again,0,"['account', 'hack', 'card', 'link', 'account', 'amazon', 'do', 'nothing', 'investigate', 'stop', 'refuse', 'acknowledge', 'problem', 'exist', 'never', 'use', 'nothing', 'investigate', 'stop', 'refuse', 'acknowledge', 'problem', 'exist']",0.00173564387838
182586,189494,561421,Google,Paul Smele,"May 1, 2019",1,go to search bar put in what you want to search nothing happens close search bar then reopen sort search bar out goole,go to search bar put in what u want to search nothing happens close it then reopen it...sort it out google,0,"['go', 'put', 'want', 'search', 'nothing_happens', 'close', 'search_bar', 'reopen', 'sort', 'search_bar', 'goole']",0.001766810794636
46111,47726,431798,Messenger – Text and Video Chat for Free,Synthia Seven,"March 15, 2019",1,run by face-on fact,run by facebook fact,0,"['run', 'face', 'fact']",0.001769215681012
157064,162784,566170,WeChat,mahendra varman,"April 8, 2019",1,i am from india i can not even register waste of time to try who are not in chain,"I am from india..... I cannot even register. waste of time to try, who are not in chain...",1,"['india', 'not', 'even', 'register', 'waste', 'time', 'try', 'not', 'chain']",0.001810222853005
187521,194646,372125,Maps - Navigate & Explore,shiva shankar,"May 15, 2019",1,na mobile lo maria navigate chupinchatledu,naa mobile lo sariga navigate chupinchatledu,0,"['mobile', 'lo', 'maria', 'navigate', 'chupinchatledu']",0.001813388375872
236343,245125,532010,Messenger – Text and Video Chat for Free,Marco,"February 20, 2019",5,last update make the application create some super annoying notification sound that come on randomly whenever i open the application last update make it seem like i got or different message from different people with lot of ding ding sound but then i see nothing please fix this,"Last update makes the app create some super annoying notification sounds that come on randomly. Whenever I open the app, it makes it seem like I got 15 or 20 different messages from different people with lots of ""ding ding"" sounds, but then I see nothing! Please fix this",1,"['last', 'update', 'make', 'application', 'create', 'super', 'annoying', 'notification', 'sound', 'come', 'randomly', 'whenever', 'open', 'application', 'last', 'update', 'make', 'seem', 'get', 'different', 'message', 'different', 'people', 'lot', 'ding', 'ding', 'sound', 'see', 'nothing', 'fix']",0.001821902692109
2794,3031,317865,Facebook,,"March 8, 2019",1,face-on can not share news fedscanot post anything when i want to do that thing will come out face-on has stopped have report this many time but always be the same thing,facebook cannot share news feeds...cannot post anything ....when i want to do that things...i will come out facebook has stopped...i have report this many times but always be the same things....,1,"['face', 'not', 'share', 'news', 'fedscanot', 'post', 'anything', 'want', 'do', 'thing', 'come', 'face', 'stop', 'have', 'report', 'many', 'time', 'always', 'thing']",0.001826059035774
90259,93397,51533,WhatsApp Messenger,,"March 23, 2019",2,online information like notificationany timewho is on online andandandandand main like sm notification online notification else update,online information .like notification.any time.who's on online . &&&&& MAIN - like sms notification online notification plse update,0,"['online', 'information', 'notificationany', 'timewho', 'be', 'online', 'main', 'notification', 'online', 'notification', 'else', 'update']",0.001855049704767
154949,160599,84427,Snapchat,Manpreet Mani,"April 24, 2019",3,good but not make video more than second,good but not make video more than 15 seconds.🙄🙄,0,"['good', 'not', 'make', 'video', 'second']",0.001866470175382
157277,163011,566638,WeChat,Paul Tsui,"April 17, 2019",1,forced gps open much permission requested by china,Forced GPS open...too much permission requested by china.,0,"['force', 'gps', 'open', 'much', 'permission', 'request', 'china']",0.001893131124929
