index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
173965,156373,1,WeChat,,"['find', 'application', 'joke', 'not', 'even', 'let', 'register', 'delete', 'application']",2019-04-24,564586,I find this app to be a joke wont even let me register deleted it.,1,i find this application to be a joke will not even let me register deleted this application,Gavin Snyders,,
173966,156374,1,WeChat,,"['not', 'register', 'be', 'difficult', 'register', 'need', 'someone', 'else', 'verify', 'registration', 'account', 'horrible', 'experience', 'total', 'rubbish']",2019-04-24,564587,I can't register. Why is it so difficult to register and need someone else to verify the registration of an account? What a horrible experience. Total rubish!,1,i can not register why is it so difficult to register and need someone else to verify the registration of an account what a horrible experience total rubbish,Don DonB,,
173969,156377,1,WeChat,,"['not', 'great', 'new', 'account', 'great', 'new', 'account', 'new', 'account', 'be', 'immediately', 'block', 'try', 'phone', 'number', 'be', 'result', 'be', 'solve', 'problem', 'be', 'terrible', 'problem']",2019-04-24,564591,I can not creat a new account when i creat a new account it is immediately blocked I try on more than one phone number's but the result is same.. please solve this problem becouse it is terrible problem,1,i can not great a new account when i great a new account a new account is immediately blocked i try on more than one phone number is but the result is same please solve this problem because it is terrible problem,Abdulhady,,
173974,156382,1,WeChat,,"['bad', 'registration_process', 'be', 'almost_impossible', 'complete', 'registration_process', 'ask', 'verify', 'user', 'registration_process', 'do', 'register']",2019-04-20,564603,"very very very bad... the registration process is almost impossible to complete. it asks verify through another user, how it can we do when we are just registering.. I 😡",1,very very very bad the registration process is almost impossible to complete the registration process asks verify through another user how the registration process can we do when we are just registering i,Jatinder Singh,,
173978,156386,1,WeChat,,"['create', 'lite', 'version', 'application', 'be', 'big']",2019-04-20,564610,PLS CREATE A LITE VERSION FOR THIS APP. IT'S TOO BIG,1,please create a lite version for this application it is too big,Ray Cadag,,
173984,156392,1,WeChat,,"['suck', 'ball', 'big', 'time', 'busy', 'social', 'chat', 'ever', 'make', 'china', 'use', 'application', 'miami_mi', 'lite', 'gb', 'application', 'work', 'fine', 'minute', 'use', 'phone', 'get', 'hot', 'use', 'face', 'messenger', 'phone', 'be', 'stupid', 'everyone', 'stay', 'away', 'application', 'phone', 'get', 'hot', 'use', 'application', 'almost', 'minute']",2019-04-20,564620,"Wechat sucks balls big time! Lousiest social chat ever made from china! When i using this app on the Xiaomi Mi A2 lite 4GB, it works fine, but after few minutes of use, my phones gets very hotter than using facebook messenger on my same phone! This is stupid! Everyone please stay away from this crappy app or your phone will gets too hot when using this app in almost few minutes!",1,what suck ball big time busiest social chat ever made from china when i using this application on the miami mi a lite gb this application work fine but after few minute of use my phone get very hotter than using face-on messenger on my same phone this is stupid everyone please stay away from this application or your phone will get too hot when using this application in almost few minute,Wen Kern Boys Vivo Y15,,
173986,156394,1,WeChat,,"['article', 'subscription', 'show', 'abnormally', 'last', 'update', 'paragraph', 'begin', 'end', 'repeat', 'many', 'time', 'have', 'send', 'bug', 'team', 'build', 'report', 'system', 'screenshot', 'seem', 'care']",2019-04-20,564622,The articles of subscription show abnormally since last update (7.0). Some paragraphs(especially paragraphs at the beginning and end) are repeated many times. I have sent this bug to the team through the built-in reporting system with the screenshots but no one seems to care.,1,the article of subscription show abnormally since last update some paragraphsespecialy paragraph at the beginning and end are repeated many time i have sent this bug to the team through the built-in reporting system with the screenshots but no one seems to care,Bo Chen,,
173988,156396,1,WeChat,,"['disappointed', 'try', 'sign', 'uptake', 'new', 'number', 'phoebu', 'not', 'sign', 'stupid', 'application', 'do', 'not', 'want', 'install', 'anymore']",2019-04-20,564624,very disappointed.....i tried sign up...make new number phone....but i cant sign up???stupid app....i dont want install anymore.....,1,very disappointed tried sign uptake new number phoebus i can not sign stupid application do not want install anymore,Akubusy,,
173989,156397,1,WeChat,,"['companion', 'application', 'wear', 'work', 'extremely', 'well', 'be', 'minor', 'issue', 'read', 'message', 'watch', 'not', 'clear', 'notification', 'phone', 'fix', 'perfect', 'thank']",2019-04-20,564631,"The companion app for WearOS wach works extremely well, but, there is a minor issue, reading messages on the watch will not clear the notifications on the phone, please fix this and it will be perfect. Thank you!",4,the companion application for wear each work extremely well but there is a minor issue reading message on the watch will not clear the notification on the phone please fix this and it will be perfect thank you,Hahn Loh,,
173990,156398,1,WeChat,,"['stupid', 'ap', 'not', 'log']",2019-04-20,564632,stupid apps.. i cant log in,1,stupid aps i can not log in,Arthur Alex,,
173991,156399,1,WeChat,,"['log', 'authentication', 'be', 'unfriendly', 'personal', 'privacy', 'scan', 'use', 'old', 'phone', 'ask', 'user', 'use', 'old', 'phone', 'old', 'phone', 'be', 'break', 'damage', 'ask', 'friend', 'help', 'log', 'could', 'ask', 'friend', 'help', 'log', 'user', 'do', 'not', 'have', 'friend', 'user', 'need', 'tell', 'friend', 'friend', 'help', 'be', 'seriously', 'wrong', 'bad', 'personal', 'privacy', 'be', 'wrong', 'bad', 'would', 'change', 'security', 'login', 'would']",2019-04-20,564636,"Log in authentication is unfriendly and against personal privacy. 1. Scan using old phone, how can you ask user using the old phone while the old phone is broken or damaged? 2. Ask friend helo to log in, how could you ask a friend to help you to log in? If the user don't have a friend or why should a user need to tell their friend to help? These is seriously wrong and bad, against personal privacy. These is so wrong and so bad? Would you change your security login, would you?",1,log in authentication is unfriendly and against personal privacy scan using old phone how can you ask user using the old phone while the old phone is broken or damaged ask friend help to log in how could you ask a friend to help you to log in if the user do not have a friend or why should a user need to tell a friend friend to help these is seriously wrong and bad against personal privacy these is so wrong and so bad would you change your security login would you,kok heng Chan,,
173992,156400,1,WeChat,,"['bad', 'application', 'do', 'not', 'download']",2019-04-23,564642,bad app don't download,2,bad application do not download,kingsley kelechi,,
173993,156401,1,WeChat,,"['account', 'not', 'log', 'fix', 'account']",2019-04-23,564645,why my account cannot log in? please fix it,4,why my account can not log in please fix my account,affiffuddin sulaiman,,
173995,156403,1,WeChat,,"['stupid', 'securitysend', 'digit', 'friend', 'verify', 'mother', 'grenyour', 'father', 'blue']",2019-04-23,564652,stupid security...send 6 digit no to your wechat friend to verify my qccount....bodoh...lancau...you mother green...your father blue...,1,stupid securitysend digit no to your what friend to verify my qcountbodohlancauyou mother grenyour father blue,Muhd Yusyairi,,
173996,156404,1,WeChat,,"['not', 'login', 'sign', 'waste', 'time', 'bad', 'application', 'ever']",2019-04-23,564655,i.cnnot login and sign up waste my time worst app ever,1,not login and sign up waste my time worst application ever,pak Ali melintang urat,,
173997,156405,1,WeChat,,"['application', 'doe', 'not', 'open']",2019-04-23,564656,the app does not open,1,the application doe not open,Punit Kohli,,
173998,156406,1,WeChat,,"['bad', 'application', 'ever', 'see', 'do', 'not', 'download', 'be', 'waste', 'time', 'give', 'password', 'log', 'would', 'also', 'not', 'open']",2019-04-23,564657,its the worst app i ever seen... pls dont download it is waste your time... after giving password and log in id also its not opened....,1,its the worst application i ever seen please do not download its is waste your time after giving password and log in id also its not opened,Naveen V,,
173999,156407,1,WeChat,,"['happen', 'create', 'account', 'try', 'sign', 'message', 'appear', 'account', 'be', 'lock', 'suspicion', 'behavior', 'want', 'friend', 'number', 'even', 'do', 'not', 'add', 'anyone', 'yet', 'not', 'create', 'new', 'solve', 'problem']",2019-04-23,564658,it happen with me that after just creating account i tried to sign then a message appear that my account is locked because of suspicion behavior and want a friends number and even so i didn't add anyone yet and can't create a new one please solve this problem,1,it happen with me that after just creating account i tried to sign then a message appear that my account is locked because of suspicion behavior and want a friend number and even so i did not add anyone yet and can not create a new one please solve this problem,Menna Amrossy,,
174002,156410,1,WeChat,,"['last', 'month', 'bad', 'work', 'not', 'audio', 'video', 'call', 'bad', 'connection']",2019-04-23,564665,last one month so bad working. can't audio and video call. very bad connection,1,last one month so bad working can not audio and video call very bad connection,Farkhod Abdullaev,,
174004,156412,1,WeChat,,"['hard', 'recover', 'move', 'country', 'original', 'number', 'doe', 'not', 'work', 'lose', 'account', 'not', 'get', 'datum']",2019-04-23,564668,it very hard to recover. when you move to another country and the original number doesn't work you lose your account and can't get the your data,1,it very hard to recover when you move to another country and the original number doe not work you lose your account and can not get the your data,Rafat Kireloss,,
174006,156414,1,WeChat,,"['not', 'login', 'bloody', 'thing']",2019-04-23,564675,i cant login to the bloody thing,1,i can not login to the bloody thing,Jung Chan,,
174008,156416,1,WeChat,,"['flop', 'application', 'block', 'account', 'reason', 'account', 'say', 'suspicious', 'abnormal', 'activity', 'try', 'many', 'time', 'help', 'friend', 'log', 'not', 'solve', 'plan', 'instal', 'application', 'bad', 'application']",2019-04-23,564680,"What the flop app this 😡 ! they blocked my account without reason, it says suspicious abrnomal activity, and tried many times with help friend log in but not solved, now i planned to uninstall this app and worst app.",1,what the flop application this they blocked my account without reason my account say suspicious abnormal activity and tried many time with help friend log in but not solved now i planned to instal this application and worst application,Suman Rai,,
174009,156417,1,WeChat,,"['old', 'era', 'application', 'slow', 'poor', 'ui']",2019-04-19,564684,old era app. so slow and poor UI.,1,old era application so slow and poor ui,Vishal Pandya,,
174013,156421,1,WeChat,,"['many', 'comment', 'sudden', 'lock', 'account', 'follow', 'stupidest', 'non', 'work', 'verification_process', 'make', 'application', 'absolute', 'junk', 'luckily', 'well', 'ap']",2019-04-18,564693,"like many comments here, the sudden lock of account followed with stupidest non-working verification process make this app an absolute junk. luckily there are other better apps",1,like many comment here the sudden lock of account followed with stupidest non-working verification process make this application an absolute junk luckily there are other better aps,B sells,,
174016,156424,1,WeChat,,"['have', 'chinese', 'friend', 'want', 'use', 'application', 'talk', 'application', 'doe', 'not', 'work']",2019-04-18,564697,I was having Chinese friends i wanted to used this app talk to but it doesn't work,2,i was having chinese friend i wanted to used this application talk to but this application doe not work,Oke Nwanne,,
174018,156426,1,WeChat,,"['tribal', 'be', 'not', 'good']",2019-04-18,564703,shibal this is not good at all.,1,tribal this is not good at all,john o connir,,
174020,156428,1,WeChat,,"['not', 'application', 'be', 'good', 'hapiesthe', 'application', 'keep', 'crashing', 'could', 'not', 'let', 'go', 'month', 'fix', 'want', 'access', 'application', 'chromebok', 'hapiesthe', 'application', 'not', 'let', 'log', 'wechatweb', 'have', 'new', 'account', 'have', 'new', 'account', 'year', 'be', 'compatible', 'application', 'chrome', 'not', 'extremely', 'satisfied', 'right']",2019-04-18,564706,"not the happiest...the app is good though. once it kept crashing and wouldnt let me go on for about 2 months, but that was fixed:) now I want to access it on my chromebook, but it wont let me log on to Wechat.web because I have a new account?????? I've had this account for 2 YEARS. and there is no compatible app for chrome. So I am not extremely satisfied with Wechat right now",3,not the hapiesthe application is good though once the hapiesthe application kept crashing and couldnt let me go on for about month but that was fixed now i want to access the hapiesthe application on my chromebok but the hapiesthe application will not let me log on to wechatweb because i have a new account i have had a new account for year and there is no compatible application for chrome so i am not extremely satisfied with what right now,Naomi Knudtson,,
174023,156431,1,WeChat,,"['new', 'version', 'unable', 'install']",2019-04-18,564709,"new version unable to install,",1,new version unable to install,Chey Chong Koh,,
174025,156433,1,WeChat,,"['bad', 'application', 'ever', 'hate', 'hate', 'hate', 'bad', 'application', 'ever', 'wish', 'could', 'rate', 'application', 'star']",2019-04-18,564711,worst app ever.. just HATE hate hate this app i wish I could rate this App 0 stars,1,worst application ever just hate hate hate worst application ever i wish i could rate this application star,Noorjahan Umair,,
174027,156435,1,WeChat,,"['application', 'remove', 'play_store', 'do', 'not', 'even', 'care', 'user', 'trouble']",2019-04-18,564714,This app should remove from Play Store. They don't even care about users and troubles.,1,this application should remove from play store they do not even care about user and trouble,DY Nyi,,
174029,156437,1,WeChat,,"['new', 'version', 'stick', 'least', 'time', 'everyday', 'ap', 'do', 'not', 'have', 'issue']",2019-04-18,564719,"newest version stuck at least 10 times everyday on S10, other apps do not have this issue.",1,newest version stuck at least time everyday on s other aps do not have this issue,Xiaobai T,,
174033,156441,1,WeChat,,"['poor', 'application', 'min', 'shake', 'come', 'result', 'find']",2019-04-19,564731,poor app aftr 5 min shake coming no results found,1,poor application after min shake coming no result found,Rahul Khatri,,
174041,156449,1,WeChat,,"['spend', 'long', 'set', 'add', 'friend', 'fail', 'detect', 'contact', 'do', 'not', 'use', 'miss', 'know', 'use', 'many', 'error', 'message', 'uninstale']",2019-04-19,564752,Spent too long setting up. Adding any friends failed. Detects contacts who don't use Wechat and misses ones I know use it. Too many error messages. Uninstalled,1,spent too long setting up adding any friend failed detects contact who do not use what and miss one i know use it too many error message uninstaled,Mark Bernier,,
174042,156450,1,WeChat,,"['day', 'be', 'always', 'problem', 'signing', 'think', 'be', 'technical', 'problem']",2019-04-19,564755,these days there is always a problem in signing up i think there is a technical problem,1,these day there is always a problem in signing up i think there is a technical problem,Ahmed Asa,,
174043,156451,1,WeChat,,"['notification', 'open', 'application', 'fix', 'issue']",2019-04-19,564757,No notification unless I open the app. please fix the issue.,1,no notification unless i open the application please fix the issue,KK Zhu,,
174044,156452,1,WeChat,,"['deserve', 'ala', 'impossible', 'rate']",2019-04-19,564761,"deserves zero, alas, impossible to rate zero",1,deserves zero ala impossible to rate zero,Andrey Krylov,,
174045,156453,1,WeChat,,"['install', 'icon', 'change', 'fix', 'bug']",2019-04-22,564765,After install The Icon has changed fix this bug,3,after install the icon has changed fix this bug,Rafiur Alom Nibir,,
174046,156454,1,WeChat,,"['not', 'login', 'anymore']",2019-04-22,564766,cannot login anymore 😫😫,1,can not login anymore,Herlyna Fonda,,
174048,156456,1,WeChat,,"['bad', 'block', 'account', 'even', 'tell', 'reason']",2019-04-22,564773,"you are so bad, how can you block my account without even tell me the reason,",1,you are so bad how can you block my account without even tell me the reason,grace gard,,
174051,156459,1,WeChat,,"['account', 'be', 'block', 'even', 'not', 'able', 'unblock', 'friend', 'account']",2019-04-22,564780,Account has been blocked. Even not able to unblock from friends account.,1,account has been blocked even not able to unblock from friend account,Vinit Choudhary,,
174052,156460,1,WeChat,,"['hang', 'call', 'still', 'have', 'notification', 'voice', 'call', 'use', 'even', 'party', 'hang']",2019-04-22,564783,"when I'm hanging after a call, I still have a notification of voice call in use even the other party has hang up",2,when i am hanging after a call i still have a notification of voice call in use even the other party has hang up,kiran rikonplus,,
174053,156461,1,WeChat,,"['horrible', 'fake', 'goole', 'remove', 'crap', 'heck', 'be', 'complicate', 'sign', 'mean', 'change', 'alias', 'first', 'get', 'heck', 'life', 'first', 'nonsense']",2019-04-22,564784,"Horrible, fake! Google remove this crapp! What the Heck it is so complicated to sign up? What means change alias first??? Get the Heck a life first! Nonsens!!!!!!!!!!!!!!!!!",1,horrible fake goole remove this crap what the heck it is so complicated to sign up what mean change alias first get the heck a life first nonsense,cachito ne,,
174058,156466,1,WeChat,,"['everytime', 'log', 'pc', 'automatically', 'turn', 'black', 'automatic', 'log', 'fix', 'problem', 'always', 'use', 'work', 'hope', 'fix', 'soon_possible', 'thank']",2019-04-22,564793,everytime i logged in to my pc for wechat it automatically turned to black then automatic logged out. pls fix this problem because i always used wechat on my work. 😢 i hope you will fix this as soon as possible. thank you,4,everytime i logged in to my pc for what my pc automatically turned to black then automatic logged out please fix this problem because i always used what on my work i hope you will fix this a soon a possible thank you,chenny aroma,,
174059,156467,1,WeChat,,"['bad', 'application', 'do', 'not', 'waste', 'time', 'download', 'bad', 'application', 'not', 'even', 'delete', 'bad', 'application', 'afterwards']",2019-04-22,564794,worst application don't waste your time downloading it you can't even delete it afterwards.,1,worst application do not waste your time downloading worst application you can not even delete worst application afterwards,MR singh,,
174060,156468,1,WeChat,,"['application', 'suck', 'people_nearby', 'feature', 'be', 'not', 'work']",2019-04-22,564795,THIS APP SUCKS!!! PEOPLE NEARBY FEATURE ISN'T WORKING!!!!😡😡😡,1,this application suck people nearby feature is not working,Reigh Lopez,,
174064,156472,1,WeChat,,"['something', 'wrong', 'application', 'lately', 'keep', 'say', 'connection', 'unavailable', 'time', 'time', 'samsung', 'professional']",2019-04-22,564799,something wrong with the app lately. its keeps saying connections unavailable from time to time on Samsung s8p and c5 Pro,2,something wrong with the application lately its keep saying connection unavailable from time to time on samsung sp and c professional,Pingsoon Fong,,
174067,156475,1,WeChat,,"['pathetic', 'lose', 'phone', 'not', 'seem', 'log', 'ny', 'friend', 'send', 'code', 'code', 'say', 'unable', 'verify', 'friend', 'have', 'not', 'contact', 'friend', 'frequently', 'enough', 'loser', 'application', 'not', 'log', 'joke']",2019-04-25,564806,"Pathetic. lost my phone and now i just cant seem to log in. ny friends sent the code but it says unable to verify my friends cuz i haven't contacted them frequently enough. what a loser app, now i just cant log in. what a joke.",1,pathetic lost my phone and now i just can not seem to log in ny friend sent the code but the code say unable to verify my friend because i have not contacted my friend frequently enough what a loser application now i just can not log in what a joke,Meta S,,
174068,156476,1,WeChat,,"['fix', 'application', 'beforenow', 'not', 'find', 'friend', 'shake', 'bottle', 'message', 'boring']",2019-04-25,564807,Please fix the app like it was before.Now i cant find friends in shake and bottle message . Very boring .,1,please fix the application like it was beforenow i can not find friend in shake and bottle message very boring,Sajid Shaik,,
174072,156480,1,WeChat,,"['upset', 'not', 'sign', 'be', 'say', 'unusual', 'activityacount', 'block', 'frustrating']",2019-04-25,564820,Upset!!! Can't sign up.... It's saying un-usual activity....account blocked... frustrating....,1,upset can not sign up it is saying unusual activityacount blocked frustrating,K. A.I.,,
174076,156484,1,WeChat,,"['try', 'download', 'application', 'application', 'finish', 'download', 'doe', 'not', 'install']",2019-04-25,564825,I'm trying to download this app. It finishes with the download and doesn't install.,1,i am trying to download this application this application finish with the download and doe not install,Litchi Gonteb,,
174078,156486,1,WeChat,,"['be', 'happen', 'yesterday', 'log', 'log', 'need', 'verify', 'number', 'need', 'friend', 'assist', 'verification_process', 'luckily', 'try', 'open', 'today', 'thing', 'happen', 'friend', 'try', 'time', 'always', 'reject', 'not', 'open', 'acc']",2019-04-25,564829,"what's happening to wechat? yesterday it logged out and when i log it in i need to verify it with my number and needed a friend in wechat to assist the verification process, luckily we had 3 tries and it open, but today again same thing happen and mw and my friemd tried 5 times but always rejected, i can't open my wechat acc anymore..what the****",1,what is happening to what yesterday it logged out and when i log it in i need to verify it with my number and needed a friend in what to assist the verification process luckily we had try and it open but today again same thing happen and mw and my friend tried time but always rejected i can not open my what acc anymorewhat the,maria theresa aglibot,,
174079,156487,1,WeChat,,"['people_nearby', 'not', 'use', 'fix']",2019-04-25,564835,People nearby cannot use .. please fix it,1,people nearby can not use please fix it,A Google User,,
174080,156488,1,WeChat,,"['bad', 'application', 'not', 'even', 'open', 'bad', 'application', 'bad', 'application', 'say', 'call', 'friend', 'help', 'many', 'restriction']",2019-04-25,564836,very bad app. I can't even open it. it says that I should call a friend for help and many other restrictions,1,very bad application i can not even open very bad application very bad application say that i should call a friend for help and many other restriction,Nour Aljannah,,
174083,156491,1,WeChat,,"['do', 'not', 'know', 'not', 'login', 'account', 'verification_code', 'never', 'receive', 'number', 'be', 'really', 'really', 'really', 'bad']",2019-04-25,564840,"i dont know why, i cannot login to my account, because verification code never receive from my number, It's Really really really bad!!!",1,i do not know why i can not login to my account because verification code never receive from my number it is really really really bad,Dwiyana N.Aini,,
174088,156496,1,WeChat,,"['doe', 'not', 'sync', 'chat', 'pc', 'anymore']",2019-04-20,564855,does not sync chats to pc anymore..,4,doe not sync chat to pc anymore,Marios G,,
174089,156497,1,WeChat,,"['help', 'be', 'not', 'user_friendly', 'maybe', 'try', 'get', 'help', 'helpless', 'helpless', 'lead', 'nowhere', 'complicated', 'get', 'send', 'around', 'circle', 'do', 'not', 'try', 'email', 'get', 'refer', 'go', 'helpless', 'far', 'be', 'not', 'helpful', 'helpless', 'go', 'around', 'around', 'around']",2019-04-20,564856,"Help is not user friendly at all. Maybe you should try to get help with your helpdesk, because it leads you nowhere. To complicated, you get send around in circles, don't try to email you get referred to go to helpdesk FAQ, which is not helpful at all, and so it goes around around around....",1,help is not user friendly at all maybe you should try to get help with your helpless because your helpless lead you nowhere to complicated you get send around in circle do not try to email you get referred to go to helpless far which is not helpful at all and so your helpless go around around around,Uli Klingler,,
174091,156499,1,WeChat,,"['confuse', 'difficult', 'log', 'enter', 'contact', 'confuse', 'unhappy', 'not', 'easy']",2019-04-20,564860,very confusing . difficult to log on and enter contacts. too confusing. unhappy. not easy,1,very confusing difficult to log on and enter contact too confusing unhappy not easy,Eileen Casey,,
174093,156501,1,WeChat,,"['bad', 'not', 'log', 'in', 'even', 'retrieve', 'use', 'email', 'still', 'response']",2019-04-20,564864,worst cannot log in even retrieve using email... still no response,1,worst can not log in even retrieve using email still no response,Phoebe Thats,,
174094,156502,1,WeChat,,"['constant', 'server', 'unavailable', 'try', 'later', 'toast', 'message', 'be', 'nothing', 'wrong', 'connection', 'be', 'application', 'complain']",2019-04-20,564865,"Constant ""Server unavailable, please try again later"" toast messages. There's nothing wrong with my connection. It's the only app that complains about it.",2,constant server unavailable please try again later toast message there is nothing wrong with my connection it is the only application that complains about it,Vic Tan,,
174096,156504,1,WeChat,,"['application', 'be', 'suck', 'application', 'ask', 'make', 'user', 'confirm', 'get', 'user', 'number', 'remove']",2019-04-20,564873,your application is sucks why it ask me to make another user to confirm me how should i get other users numbers REMOVED!,1,your application is suck why your application ask me to make another user to confirm me how should i get other user number removed,Viper Ashraf,,
174097,156505,1,WeChat,,"['horrible', 'could', 'not', 'login', 'account', 'accuse', 'illegal', 'usage', 'ad', 'on', 'plug', 'dint', 'do', 'never', 'have', 'do', 'never', 'do', 'could', 'not', 'submit', 'form', 'ad', 'on', 'web', 'error', 'force', 'close', 'ad', 'on', 'really', 'suck', 'do', 'not', 'recommend', 'ad', 'on', 'fix']",2019-04-20,564874,"horrible, i couldnt login yi my account accused of illegal usage of ad ons and plug ins of which i didnt do , never have done and will never do, couldnt submit a form it had a 'web' error and forced me to close it. really sucks. dont recommend it. fix this .now.",1,horrible i couldnt login yi my account accused of illegal usage of ad ons and plug in of which i dint do never have done and will never do couldnt submit a form ad ons had a web error and forced me to close ad ons really suck do not recommend ad ons fix this now,FireSkullGZombie,,
174099,156507,1,WeChat,,"['first', 'time', 'come', 'application', 'be', 'not', 'willing', 'use', 'new', 'user', 'verification', 'method', 'be', 'illogical']",2019-04-20,564876,first time came across any app which is not willing to be used by new users. Verification method is so illogical.,1,first time came across any application which is not willing to be used by new user verification method is so illogical,Marasim amir,,
174101,156509,1,WeChat,,"['be', 'thing', 'get', 'easy', 'application', 'be', 'still', 'live', 'old', 'genrathis', 'application', 'be', 'ask', 'sort', 'stupid', 'security', 'check', 'need', 'find', 'someone', 'scan', 'application', 'open', 'account', 'sign', 'could', 'know', 'person', 'doe', 'application', 'make', 'sense', 'friend', 'china', 'tell', 'download', 'application', 'keep', 'contact', 'friend', 'china', 'application', 'be', 'not', 'let', 'security', 'issue', 'try', 'application', 'many', 'time', 'do', 'deleting', 'application']",2019-04-20,564878,"it's 2019 and things are getting easier now but this app is still living in the old genra.This app is asking me for some sort of stupid security check , i need to find someone and scan it to open my account. i just signed up here how could i know a another person? does it make any sense? some of my friends from China told me t download this app to keep contact with them but this app is not letting me in without any security issues. I tried it so many times now I'm done. I'm deleting it.",1,it is and thing are getting easier now but this application is still living in the old genrathis application is asking me for some sort of stupid security check i need to find someone and scan this application to open my account i just signed up here how could i know a another person doe this application make any sense some of my friend from china told me t download this application to keep contact with some of my friend from china but this application is not letting me in without any security issue i tried this application so many time now i am done i am deleting this application,alinushTV,,
174103,156511,1,WeChat,,"['block', 'immediately', 'not', 'use', 'call', 'friend', 'stupid']",2019-04-28,564883,Blocked me immediately. Can't use it without calling a friend. Stupid..,1,blocked me immediately can not use it without calling a friend stupid,Sunny P,,
174107,156515,1,WeChat,,"['not', 'delete', 'account']",2019-04-26,564892,I can't delete my account.,1,i can not delete my account,Carlos Levano Peña,,
174111,156519,1,WeChat,,"['not', 'get', 'message', 'timeshare', 'be', 'also', 'not', 'notification', 'please', 'repaired', 'message', 'soon_possible']",2019-04-26,564898,Why I can't get the message in time?There is also not the notification to me?Please repaired it as soon as possible~,3,why i can not get the message in timeshare is also not the notification to please repaired the message a soon a possible,Li Xuan,,
174115,156523,1,WeChat,,"['be', 'show', 'security', 'problem', 'try', 'log', 'account', 'want', 'be', 'verify', 'someone']",2019-04-26,564907,why is it showing security problem? I tried to log in from two accounts and all it want is to be verified by someone,1,why is it showing security problem i tried to log in from two account and all it want is to be verified by someone,farzana akhter,,
174116,156524,1,WeChat,,"['tired', 'do', 'log', 'time', 'use']",2019-04-26,564910,I Am Tired after doing log in more than 15 times but its of no use,1,i am tired after doing log in more than time but its of no use,Zeel Shah,,
174120,156528,1,WeChat,,"['video', 'call', 'chat', 'normal', 'call', 'video', 'call', 'dint', 'even', 'work', 'instance', 'worst', 'ever', 'application']",2019-04-26,564918,when i was on video call through we chat. Due to a normal call my video call dint even work after that instance. worst ever app.,1,when i was on video call through we chat due to a normal call my video call dint even work after that instance worst ever application,Vivek Sathiamoorthy,,
174122,156530,1,WeChat,,"['part', 'couple', 'thing', 'bother', 'chat', 'limited', 'minute', 'cut', 'print', 'be', 'light', 'time', 'be', 'hard', 'see', 'message', 'come', 'sound', 'quality', 'message', 'be', 'good', 'have', 'problem', 'do', 'not', 'have', 'use', 'see', 'something', 'screen', 'let', 'know', 'new', 'message', 'disappear', 'have', 'notification', 'sound']",2019-04-26,564920,I like we chat for the most part but a couple things bother me. Chats are limited to a minute before you're cut off and the print is so light on the time that it's hard to see when messages come in. Sound quality of messages is very good. Having some problems with WECHAT that I didn't have before. I used to see something on my screen that let me know I had a new message. That dissapeared and now I have no notification sounds.,3,i like we chat for the most part but a couple thing bother me chat are limited to a minute before you are cut off and the print is so light on the time that it is hard to see when message come in sound quality of message is very good having some problem with what that i did not have before i used to see something on my screen that let me know i had a new message that disappeared and now i have no notification sound,Christina Tritch,,
174124,156532,1,WeChat,,"['hate', 'application', 'bec', 'sign', 'sign', 'much', 'problem']",2019-04-26,564924,i hate this app bec sign in and sign up too much problem,1,i hate this application bec sign in and sign up too much problem,Zaheer Aasi,,
174126,156534,1,WeChat,,"['use', 'work', 'well', 'recent', 'update', 'make', 'call', 'icon', 'permanently', 'appear', 'top', 'phone', 'tell', 'voice', 'call', 'be', 'active', 'touch', 'icon', 'icon', 'try', 'call', 'person', 'way', 'icon', 'be', 'restart', 'phone', 'basic', 'amateur', 'bug', 'large', 'chat', 'platform', 'china', 'developer', 'ashamed']",2019-04-26,564927,"used to work very well until the recent update. After making a wechat call, the icon permanently appears on top of the phone telling you a voice call is active. When you touch the icon, it tries to call the other person again. Only way to get rid of the icon is restarting the phone. What a basic and amateur bug for the largest chat platform in China. The developers should be ashamed!!!",1,used to work very well until the recent update after making a what call the icon permanently appears on top of the phone telling you a voice call is active when you touch the icon the icon try to call the other person again only way to get rid of the icon is restarting the phone what a basic and amateur bug for the largest chat platform in china the developer should be ashamed,desmond loo,,
174127,156535,1,WeChat,,"['abysmal', 'download', 'create', 'acc', 'not', 'let', 'log', 'coz', 'suspicious', 'verify', 'phone', 'number', 'everything', 'not', 'let', 'need', 'old', 'user', 'friend', 'be', 'willing', 'help', 'log', 'absolute', 'trashy', 'security', 'feature', 'failure', 'fail', 'anticipation']",2019-04-26,564928,Abysmal. I just download and create acc. they can't let me log in coz i am suspicious. Okay i verify with phone number sms and everything. no they won't let me in. I will be needing an old user friend who is willing to help me log in. what an absoulte trashy security features or failures as it fail my anticipation.,1,abysmal i just download and create acc they can not let me log in coz i am suspicious okay i verify with phone number sm and everything no they will not let me in i will be needing an old user friend who is willing to help me log in what an absolute trashy security feature or failure a it fail my anticipation,kaungyu theone,,
