tweet-id,timestamp,likes,replies,retweets,Bug_report,text
1.12008155629767e+18,2019-04-21 21:47:07,0,0,0,,snapshot want to be pikemen go so bad talking about collect the easter egg around youhow about no
1.12007799987599e+18,2019-04-21 21:32:59,4,1,0,,is it a unwritten rule that girl have to put bad mood on girl snapshot story every night
1.12007689866568e+18,2019-04-21 21:28:37,11,4,2,,the bad thing about snapshot is when somebody responds to a snap i sent them hour before and i no longer remember what i sent them so i have to either pretend i know what there talking about or ask them what i said
1.12007638748889e+18,2019-04-21 21:26:35,9,0,0,,my homage to the hair lady today i stan a queen also god bless snapshot filter for fixing much bad case of sunday face url
1.12007406768245e+18,2019-04-21 21:17:22,4,1,0,,somebody gas me up and tell me to ask this cancer boy if this cancer boy has snapshot i trying to make bad decision tonight
1.12007036734163e+18,2019-04-21 21:02:40,1,0,0,,real quick had to friend a highscholer that was hanging out in my snapshot because uh i did not need to what them grab some titty
1.12006544486456e+18,2019-04-21 20:43:06,0,0,0,,always have a problem with hate for medialistening watching highlight and getting report about the game come from the medium there would be nothing on phone or internet if the medium was not there to cover it and snapchatfacebok instagram and couture are not sending reporter
1.1200613275384e+18,2019-04-21 20:26:44,14,0,0,,glad i dint go to bad bunny cause i just watched the whole concert from like different perspective on snapshot
1.12006013251013e+18,2019-04-21 20:21:59,0,0,0,,for snapshot to fix the android camera url
1.1200562114776e+18,2019-04-21 20:06:25,1,0,0,,the best thing about snapshot is being able to change your friend emosi from the duma to the more appropriate maybe fix it so one conversation doe not make for best friend url
1.120052491113e+18,2019-04-21 19:51:38,4,0,0,,did you work today proxy did you get paid for the work you did today proxy not you will not see that till friday right download another fucking add snapshot i am tired to seeing this horrible fucking advertisement
1.12004687075833e+18,2019-04-21 19:29:18,0,1,0,,atuser i keep filling out your form to fix a problem i having and i keep getting the same generic response from theresa id like some actual help i already disappointed
1.12003864489768e+18,2019-04-21 18:56:36,0,1,0,,atuser dear snapshot support this morning i received a snap from someone but when i try to open this morning this morning appears black and close this morning i tried installing and reading that friend but nothing helped do you guy know a quick fix
1.12003748362922e+18,2019-04-21 18:52:00,0,0,0,,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
1.12003730399972e+18,2019-04-21 18:51:17,1,0,0,,brother how come i always catch your as posting snapshot story of you all by you all at top golf who the fuck go to top golf anymore your right swing is so bad your form look like a chicken wing that got thrown in a wodchiper who the fuck go to top golf
1.12002768649845e+18,2019-04-21 18:13:04,0,0,0,,i love snapshot because everyone left and i can be hidden a beautiful feeling plus i never gave my snapshot out to people like that i love my privacy i do not see how folk love to be seen and have a tell all book written for everything folk do good or bad i god shanty
1.12002213013617e+18,2019-04-21 17:50:59,2,0,0,,i am so bad at responding to people that team snapshot doe even snap me people happy snap anymore
1.12002193795735e+18,2019-04-21 17:50:13,0,0,0,,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
1.12002115556423e+18,2019-04-21 17:47:07,1,1,0,,it is really frustrating that everytime i open snapshot the quality is instantly terrible i and many other people do not care too much about your little speed boost we just want a decent application that actually doe what it is supposed to
1.12002024010722e+18,2019-04-21 17:43:28,0,1,0,,hey there well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.12001860166954e+18,2019-04-21 17:36:58,1,0,0,,atuser so after the recent update my galaxy s self camera default to zoomed in this is happening in snapshot and all other aps too please fix
1.12001433803773e+18,2019-04-21 17:20:01,0,0,0,,raping for charliezangelzusa angel buginkdmodel other way to follow u snapshot charliezangelz face-on charlie angel url charliezangelz url
1.12001384176785e+18,2019-04-21 17:18:03,1,0,0,,i am literally so god damn bored at work we have had maybe people this morning come to movie bug me on snapshot or twitter or something anything
1.12001035655288e+18,2019-04-21 17:04:12,1,0,0,,i have a crush on this boy i have been talking to for a while now a while funny because we talk and snapshot everyday the only problem is that this boy life in egypt
1.12000645431498e+18,2019-04-21 16:48:42,12,1,1,,snapshot can not capture a bad as song i want ya to hear while i driving but snapshot sure has no problem catching my heavy as breathing in a quite video to make thing awkward
1.12000474956528e+18,2019-04-21 16:41:55,5,0,0,,on a real note if i wasnt broke i would literally pay snapshot to stop posting about jordan and kylie
1.12000445923958e+18,2019-04-21 16:40:46,2,0,0,,you should add me on snapshot that will fix snapshot also subscribe to chap aria lc
1.12000206632636e+18,2019-04-21 16:31:15,0,0,0,,mane it is crazy that so many girl i grew up with and went to school with are prostitute only instead of the corner they on face-on snapshot and instagram that shit always end bad and sad
1.1200016284621e+18,2019-04-21 16:29:31,1,0,0,,there a lot of people getting bullied its really bad its really bad on snapshot and instal and also in school and its should stop there is no need in this world to bully someone really bad it make me feel so bad to the people that are getting bullied go report it please
1.11999709190709e+18,2019-04-21 16:11:29,3,1,0,,that is such a piss off if you did not like me should said do not tele think you are a lesbian say a lesbian would work stout ignore me for week to just post about some other guy on snapshot i get a lesbian you do not like me should have fucking said that would not have hurt me a bad
1.119996939704e+18,2019-04-21 16:10:53,0,0,0,,everyone talkin about the bad bunny concert i dint even have to leave my house to be there its all over snapshot i got multiple angle of literally the entire set
1.11999582927041e+18,2019-04-21 16:06:28,1,0,0,,i legit just watch a bad bunny concert through someone snapshot there is no need for me to ever go to a concert because people will post it when i go someone i live in the fucking moment i do not spend the whole time watching it through my phone
1.11997581629585e+18,2019-04-21 14:46:57,0,0,0,,i am patiently waiting to see if snapshot is gon na fix this issue or not
1.11996627989139e+18,2019-04-21 14:09:03,0,0,0,,me when i watch brother snapshot story whats better drunk high or sober wow that be so fun to go on also me too bad i do not have two friend
1.11994544621282e+18,2019-04-21 12:46:16,2,1,0,,snapshot tell me blonde me would not be that bad an idea this is why the application need to die
1.119945067094e+18,2019-04-21 12:44:46,0,0,0,,sometimes i swear the memory feature of stuff like snapshot really hit a bad note with me no snapshot i do not want to be reminded of a relationship that went sour year ago
1.11993877480333e+18,2019-04-21 12:19:46,0,0,0,,snapshot not working here everything you can do to fix it url
1.11989634169253e+18,2019-04-21 09:31:09,1,0,0,,snapshot memory just reminded me of how bad i let myself go last year glad that has changed no where near where i want to be but far a hell from where i was last year
1.11989252980839e+18,2019-04-21 09:16:00,0,0,0,,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
1.1198860356333e+18,2019-04-21 08:50:12,9,1,0,,last night got that bad i sent a snapshot to myself
1.11988369261113e+18,2019-04-21 08:40:53,0,0,0,,hey shelby sorry to hear about the trouble here we would love to share more info over dm can you send we one url
1.11987688206807e+18,2019-04-21 08:13:49,6,0,0,,when you have to delete snapshot because the drunk message are that bad
1.11987630214681e+18,2019-04-21 08:11:31,0,0,0,,depends what the error is your login temporarily failed you may have root on your device unable to connect check your internet connection android version too old self explanatory
1.11987341211198e+18,2019-04-21 08:00:02,0,0,0,,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.1198521684949e+18,2019-04-21 06:35:37,0,0,0,,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.11985191002096e+18,2019-04-21 06:34:35,0,1,0,,atuser link do not show up on my story atuser link would be appreciated if you could tell me how to fix this or if this is a bug to update this soon thank you
1.11985169284822e+18,2019-04-21 06:33:44,0,1,0,,if you are having trouble adding friend make sure you are on a strong network and entering friend username correctly please note snapshot account are limited to having friend at a time however there is no limit to how many people can add you hope this help
1.1198510387549e+18,2019-04-21 06:31:08,0,1,0,,is anyone el snapshot broken i can not send streaksnaps to anyone and whenever i try and post on my story snap doe post atuser atuser
1.11984169520455e+18,2019-04-21 05:54:00,0,0,0,,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.119822575218e+18,2019-04-21 04:38:01,1,0,0,,i feel kind of bad for every single one of my snapshot follower who decide to watch my snap story sorynotsory lipsyncquen
1.11981428251689e+18,2019-04-21 04:05:04,184,1,1,,all we ask it to fix the camera quality
1.11980743609162e+18,2019-04-21 03:37:52,2,0,0,,ill admit i have no clue how to work snapshot is that bad
1.11978173415186e+18,2019-04-21 01:55:44,2,0,0,,when i continuously tell my friend that id be happy to accompany my friend to any place but then i see my friend with someone else on snapshot and dint even consider messaging me this is why i do not bother asking anyone to hang out anymore
1.11977825136541e+18,2019-04-21 01:41:54,3,0,0,,i was about to tweet my snapshot username in case anyone wanted to be friend and then i remember how bad of an idea that is disgusting as men
1.11977776907495e+18,2019-04-21 01:39:59,26,2,0,,i told myself i wasnt going to participate in the snapshot egg hunt but here i am with egg and another broken promise
1.11977610211156e+18,2019-04-21 01:33:21,0,0,0,,can atuser fix their glitch every time i go in to the application and try to view someone story the application take me to someone el story of
1.11977442665502e+18,2019-04-21 01:26:42,0,0,0,,sorry for how bad it look i had to use snapshot to make it url
1.11976885422007e+18,2019-04-21 01:04:33,0,1,0,,context so this little nigra pulled up on me while i was in my car randomly and told me to add i was in my car randomly on snapshot and how i was in my car randomly just broke up w i was in my car randomly girlfriend because she fucked i was in my car randomly best friend all in the same sentence dint even tell me i was in my car randomly name yet
1.11976553463821e+18,2019-04-21 00:51:22,3,1,0,,aw snapshot memory to the day i gave my two week notice sergio knew the depression i got into sergio understood how bad my mental health was sergio surprised me and gathered my close friend at this bar sergio got me rose and was cry because i knew i was going to be okay crazy url
1.1197612675547e+18,2019-04-21 00:34:25,5,1,1,,if your only purpose in life is to hang around park smoking stupid and flexing on snapshot die
1.11975435126484e+18,2019-04-21 00:06:56,1,0,0,,i can not hang with mf who can not be on snapshot can not dance at the party can not wear certain shit can not be out after curfew bye i got one dad i might not ever listen to no nigra you boo boo da fool as bitch
1.11975407930624e+18,2019-04-21 00:05:51,0,1,0,,hey yard sorry to hear you are having trouble saving your story are you running on android or io
1.11793979309311e+18,2019-04-15 23:56:31,0,0,0,,they do not allow you to talk to other girlsguys they do not let you do anything without other girlsguys because they have no trust which is they own issue they go through your phone for example they check your text snapshot instagram or camera roll
1.11793470601468e+18,2019-04-15 23:36:18,0,1,0,,jeffrey please submit a form via the link provided previously our team will work quickly to resolve the issue
1.11793463647735e+18,2019-04-15 23:36:02,2,0,0,,the problem with all these social medium aps are i never know which one to put my random thought in and end up staring at my home screen for five minute decided if its better suited for instal snapshot or twitter and so i end up spacing all three
1.11792843268227e+18,2019-04-15 23:11:23,5,0,0,,hey someone tell lucy to stop being hot to pick me up on purpose i amliteraly sitting here in p in the same warm seat for hour without having brushed my hair and they straight up loin like a on snapshot i magna crash the whole train
1.11792113301625e+18,2019-04-15 22:42:22,5,0,0,,although i am not in any kind of trouble for the first time in my life i got to ride in the back of a police car i needed to show something to the state trooper too bad i couldnt add it to my snapshot or instagram laugh out loud
1.11791382711323e+18,2019-04-15 22:13:20,1,0,1,,i asked snapshot to send me their funniest video bad idea drop a like and subscribe to show support obeyprophetz atuser atuser atuser atuser atuser url
1.1178850471497e+18,2019-04-15 20:18:59,2,0,0,,the sheer moment of panic when you accidentally put something a your story on snapshot that was meant to go directly to your befriend because your befriend a really ugly picture of you with a really ugly caption i have been wanting to do one so bad so ill join you rn wait ops
1.1178831905662e+18,2019-04-15 20:11:36,1,0,0,,been getting a lot of snapshot tea and i trying to handle a lot of snapshot tea but my cousin keep telling my mom i ambling bad this is a problem my solution well i glad you asked i blocked them all
1.1178795923022e+18,2019-04-15 19:57:18,7,0,0,,my snapshot memory never fail to remind me how much of an embarrassment i am
1.11787929329458e+18,2019-04-15 19:56:07,0,1,0,,oh my god nothing is being thrown in your face but you still talk to people even barely you were hanging out with friend too i saw on snapshot no i do not have a problem if you talk to your online friend but i wish you would talk to me too even barely
1.11787723911324e+18,2019-04-15 19:47:57,14,3,0,,so recently i have been hearing this girl being homophobic so i kind of snapped on my snapshot story that i know this girl will see i do not even care if this girl start talking bad about me or start rumor cause it is not okay or cool to be homophobic
1.11787663805689e+18,2019-04-15 19:45:34,4,0,0,,i arnot fixing to snapshot girl only for a streak thats so dead
1.11787254892071e+18,2019-04-15 19:29:19,3,0,0,,i hate being on social medium this time of the year all snapshot and instagram story are just full of coach yes i definitely a hater because i was too broke to go
1.11786786220542e+18,2019-04-15 19:10:41,30,0,1,,nobody snapshot let is just lie to all these broke as android night and have all these broke as android night think we actually made snap suitable for all these broke as android night laugh my as off s here by the way recording vids on snap look crispy till i post all these broke as android night all these broke as android night turn into crust and the front cam look like a w documentary
1.11784725466291e+18,2019-04-15 17:48:48,0,0,0,,someone just asked me to bring them lunch told them i couldnt because i was broke then just sent them a snapshot of someone drinking starbuck a snapshot of me drinking starbuck called priority
1.1178421401288e+18,2019-04-15 17:28:29,0,1,0,,aps i do not use anymore instagram snapshot and face-on social medium is so bad for my mental health and self confidence i do not need to post anything about my life online and everything people post is curated even raw post so i strive for in real life validation
1.11783946780336e+18,2019-04-15 17:17:52,0,1,0,,hey there to best assist please report your issue to atuser or our support site url our team will get back to you a soon a possible
1.11783705268113e+18,2019-04-15 17:08:16,4,0,0,,i just think its funny how when i start to feel more confident about myself and post picture of myself on snapshot and instagram how many people start dmingsnapchating people i used to work with are hitting me up like hey and wanting to hang out all of a student go away
1.11782188386345e+18,2019-04-15 16:07:59,2,0,0,,when i see people smoking black and milds on snapshot it just look like people need to take a shit really bad
1.11781944212409e+18,2019-04-15 15:58:17,4,0,0,,kind of feel bad for being the bitch to leave everyone on open on snapshot
1.11781629245357e+18,2019-04-15 15:45:46,0,0,0,,atuser is this update going to fix self camera zoom in problem in onerous t
1.11781513368901e+18,2019-04-15 15:41:10,5,3,0,,to everyone sending me text on whatsit snapshot or instagram please contact me on twitter a i have to fix my phone thanks
1.11780907439193e+18,2019-04-15 15:17:05,0,0,0,,and the ability to delete more than one memory at a time yes your io bias show on the regular but stop your io bias stop removing thing you once offered with no issue atuser atuser snapchatfail snapchatforandroidisnotnew snapchatforandroid
1.11780332127484e+18,2019-04-15 14:54:14,2,0,0,,snapshot commonly tends to crash due to overloaded incoming traffic let is hope this rebuild address that issue snapforandroid android snapshot androidevurl
1.11779192360612e+18,2019-04-15 14:08:56,3,0,0,,i keep having horrible flashback to the dark age of snapshot when we had to fit all of the text on one line
1.11777757094523e+18,2019-04-15 13:11:54,5,0,0,,thanks snapshot memory for reminding me how i was lying in bed cry my eye out with nowhere to turn to a year ago today stuck in a situation that was just constantly dragging me down i arnot perfect but i also much better these day loneliness over bad company any day
1.11777718568582e+18,2019-04-15 13:10:23,0,0,0,,i feel a the only explicit content that has been on my page is when my page was hacked a while back i got my page back within day but the guy posted some bad stuff and i try to keep everything on my page clean a possible
1.11777141123649e+18,2019-04-15 12:47:26,7,2,1,,i refuse to do this shit after i had the one on snapshot your letting bad energy into your day for what url
1.11776423907728e+18,2019-04-15 12:18:56,0,0,0,,when i get to work i need to fix my hair so i can play on snapshot and post it on instasnap
1.11774507039908e+18,2019-04-15 11:02:46,0,0,0,,but i think its a glitch because we have double pink heart in today alone we have double pink heart in today alone have changed from the best friend emosi to pink double heart and back again
1.11774377339021e+18,2019-04-15 10:57:36,1,0,0,,there is only one way to fix me add my snapshot and send booty pic kiss
1.11773876485439e+18,2019-04-15 10:37:42,0,1,0,,atuser is there a problem with best friend heart at the moment everyday mine change from pink heart to smiley face and then back again
1.11772924010187e+18,2019-04-15 09:59:51,0,1,0,,funnily enough i do not find it anything like a nasty a twitter can be to me face-on is very staid maybe i am just not in the bad space it has value to keep up with familyfriends especially if familyfriends are far away i hear all the of are on instagram and snapshot anyway
1.11772897368814e+18,2019-04-15 09:58:48,1,0,0,,thanks for the head up tina in future if you are having trouble with snapstreaks try logging out and back in just make sure to back up your memory and make a note of your recovery code if you have login verification enabled
1.11770574077131e+18,2019-04-15 08:26:29,0,0,0,,atuser hi please can you help me a i have put up with this for age waiting for a fix but it is not coming for the last few month i have had no flashback option on my memory aps up to date cache cleared no option in setting url
1.11769744247507e+18,2019-04-15 07:53:30,0,0,0,,hey markus sorry to hear about the trouble here are you still experiencing this issue if so we would love to share more info over dm can you send we one url
1.1176951902681e+18,2019-04-15 07:44:33,0,0,0,,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.11767741293289e+18,2019-04-15 06:33:55,2,1,2,,all these got spoiler whats your problem dan allah mundi kun kala keep allah mundi to kun kala mana must you post allah mundi on snapchatwa sun mu sae an sake four or five episode amu allow u to anticipate in peace i do not like what i hate nonsense
1.11767738074161e+18,2019-04-15 06:33:47,14,1,0,,little tip for ya if you have a recently broken heart you have a recently broken heart not a good idea to go out in a foreign country and take shot w the local you will wake up with a nasty hangover and about snapshot friend request from people you do not remember even meeting
1.11766634269237e+18,2019-04-15 05:49:55,0,0,0,,cough it is going to be identical to se santa is the bad guy said this on snapshot url
1.11765988012141e+18,2019-04-15 05:24:15,1,1,0,,please find a solution to my problem i do not have a verification code i have completed hour i can not access my account even though when you call me when the password is changed the call come directly and i receive a verification code to change the paswordatuser
1.11764077173216e+18,2019-04-15 04:08:19,6,2,0,,laugh out loud i owe nearly on my tax laugh out loud i do not even have to my name laugh out loud maybe a premium snapshot int such a bad idea after all laugh out loud
1.11763428802603e+18,2019-04-15 03:42:33,0,1,0,,atuser hey a while back my insight on my page disappeared but i still have a subscribe button just wondering if this is a glitch or if i did something to have them taken away by the way i had them before i have had them for a while and them suddenly just stopped showing
1.11762272259766e+18,2019-04-15 02:56:36,0,0,0,,you got hundred of people telling you what is happening with the story why you keep asking people to show or tell you more just fix it it is not on our end it is on your end
1.1176183641201e+18,2019-04-15 02:39:17,0,0,0,,scrolling through face-on not realising my phone was still connected to my bt speaker on full volume and a snapshot notification came up ok i have never jumped so bad in my life had a minor heart attack there
1.11761304874994e+18,2019-04-15 02:18:09,0,1,0,,yeah because closing snapshot when i walk up is trying to see the bad gtf
1.11760751923967e+18,2019-04-15 01:56:11,11,0,0,,i bought my ex snapshot march but my ex snapshot march turned into a piece of shit and we broke up before i could give my ex snapshot march to my ex snapshot march so now i have a shirt w we fucking bitmojis so mind your business if you see me wearing my ex snapshot march bc that shit cost money
1.11760550579748e+18,2019-04-15 01:48:11,0,0,0,,hey peep hope your mondayitis is not too bad today there is beautiful sexy horny reason to be cheerful here today kat stella ali dawn leila emily scarlet she is back daisy courtney check out these nobody on snapshot and instagram url
1.11760160148368e+18,2019-04-15 01:32:40,2,0,0,,nobody snapshot memory one year ago today you made your cat eat a bug that you were too scared to kill
1.11759736470816e+18,2019-04-15 01:15:50,1,0,0,,my atuser never cease to be broken
1.11759070881309e+18,2019-04-15 00:49:23,0,1,0,,my speed lag so much there not one time i can open snapshot and watch without lagging on stopping every time new video pop up when i go on twitter take like second for video to load i been having this problem since i moved from version
1.11759005129306e+18,2019-04-15 00:46:46,0,0,0,,atuser my speed lag so much there not one time i can open snapshot and watch without lagging on stopping every time new video pop up when i go on twitter take like second for video to load i been having this problem since i moved from version
1.11758946317629e+18,2019-04-15 00:44:26,1,3,0,,atuser my snap is tweaking a lot like my view will just not load please help and try to fix my view
1.11758325829905e+18,2019-04-15 00:19:47,9,0,0,,when i having a bad day at least i can look forward to the so satisfying snapshot story in the subscription section
1.11757777448153e+18,2019-04-14 23:57:59,0,0,0,,is atuser and atuser going to crash tonight with everyone posting video of the atuser intro song atuser
1.11757143992467e+18,2019-04-14 23:32:49,5,0,1,,woke posting picture of a movie ticket to let people know youse seen it and people can talk to you about it broke posting half of the movie on your snapshot and instagram story ruining it for everyone who haunt seen it and the entire theater
1.11757027477649e+18,2019-04-14 23:28:11,0,0,0,,to atuser from every ar professional and potential business prospect i have engaged subject sophomoric shit your augmentedreality platform tech might rock but a long a this crap is part of your augmentedreality platform tech you will fail to be promoted by or used by u grow the fuck up url
1.1175662357415e+18,2019-04-14 23:12:08,0,0,0,,when it take a solid minute just to get through someone snapshot story there a problem
1.11756451091361e+18,2019-04-14 23:05:17,1,1,0,,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.11756224900934e+18,2019-04-14 22:56:18,6,0,0,,orchid care on snapshot decibel today i am transferring a phalaenopsis in pretty bad shape out of some terribly dusty old moss and into water medium it is fun some people say it is soothing to watch and even if you do not like orchid it is worth it for my face url
1.11756058203356e+18,2019-04-14 22:49:40,0,0,0,,hello and welcome to the first episode of a series i like to call chatting shit in spanish on my snapshot story so i can practice and do not fail my gcse in my snapshot story url
1.11755663794082e+18,2019-04-14 22:34:00,0,0,0,,hey if you are having trouble adding friend make sure you are on a strong network and entering friend username correctly please note snapshot account are limited to having friend at a time however there is no limit to how many people can add you hope this help
1.11755565433039e+18,2019-04-14 22:30:05,0,1,0,,atuser so i have a big problem people are adding me but i can not added me back i tired to press the add back button and it will not let me add all of people that just added me please help
1.11755327535465e+18,2019-04-14 22:20:38,0,1,0,,that is the magic of snapshot filter and i do not know i think you only ever send me picture of you ah i see how it is the oldest has to do all the bad thing first url
1.11755115260481e+18,2019-04-14 22:12:12,0,0,0,,atuser is there a fix to stop my phone x front facing camera from being super zoomed in when taking a snap
1.11755028552482e+18,2019-04-14 22:08:45,0,1,0,,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.11754724985955e+18,2019-04-14 21:56:42,0,0,0,,submitting a ticket give u more info about your case and help u investigate the issue u team will get back to you via email a quickly a possible thanks for your patience
1.11754658569989e+18,2019-04-14 21:54:03,4,1,0,,someone i have a a friend on snapshot has been posting mad explicit content for the past two day like nude and masturbation vids is it rude if i alike you need to make a premium snap account if you gon na be doing all of this you fumbling a bad
1.11754297890875e+18,2019-04-14 21:39:43,0,0,0,,atuser your support suck i have been emailinc you guy for over a month and i finally get an email back that you can not restore my streak even though it was your error not happy someone need to get in contact with me and resolve this
1.11753425559945e+18,2019-04-14 21:05:03,16,0,1,,is it fuck i talking about something private and my next snapshot ad is a complete solution to whatever said problem is fuck off everything is over priced trash still gun buy the newest one every time still gun come out tho url
1.11752940229066e+18,2019-04-14 20:45:46,35,0,1,,please enjoy my reaction to the controversial ending to the finlandusa game courtesy of my snapshot story the finn around me all said congratulation a the finn around me all were leaving make me feel bad that the finn around me all lost url
1.11752759455386e+18,2019-04-14 20:38:35,0,0,0,,the only person i feel bad about having to watch my snapshot story is my mom aha ops
1.11752375627093e+18,2019-04-14 20:23:20,0,2,0,,atuser atuser your update made sending multiple saved picture at once a pain you scroll down tap one and it autoscrols to the top then you have to scroll again to tap the others you can bypass this with one photo by tapping and holding to send this fix this maybe
1.11751774131189e+18,2019-04-14 19:59:26,0,0,0,,i do not have any of this problem the link you sent me still dint fix my problem and i am not available to create an account on snapshot even from web side thank you for bad service and support
1.11750794769588e+18,2019-04-14 19:20:31,1,1,0,,i have literally just quit using snap good to know the issue is going on still a few people have told me a few people agent doing the issue i thought i was crazy
1.11750439696588e+18,2019-04-14 19:06:25,0,0,0,,it is just bad programming on the fault of snapshot and instagram had these problem too for a long time in that instagram designed instagram aps for phone but did not want to recede it to optimise for android too too many different version make it more complex on instagram part
1.11749794026689e+18,2019-04-14 18:40:45,9,1,0,,taurus really think there not clingy my taurus ex and taurus partner both stalk me like my taurus ex been a year since taurus and i broke up and i caught taurus watching my snapshot story i once had my taurus ex to where anybody can see my taurus ex bc i do not know
1.11749763005617e+18,2019-04-14 18:39:31,5,0,1,,people out here on snapshot wanting to be weather reporter so bad
1.11748985546492e+18,2019-04-14 18:08:38,1,1,0,,atuser the latest update for android is so bad android has so many problem now we can not select multiple snap to delete saving my story is not like before now my story is saving my story a separate snapesand i can not change the font when i write on my snap
1.11748560137538e+18,2019-04-14 17:51:43,0,0,0,,going through snapshot memory to delete stuff until i found this one of my fave filter that dint last long good girl or bad girl snapshot filter self celie url
1.11748488195577e+18,2019-04-14 17:48:52,0,0,0,,no vex money she really must be so broke broke girl are always falling victim to stuff like this she must have done snapshot in the club to show she friend that she is balling
1.11748476618878e+18,2019-04-14 17:48:24,1,0,0,,my snapshot is broken and slow i apart to riot
1.11748475611825e+18,2019-04-14 17:48:22,0,1,0,,atuser after the latest update typing message is like a second delay until i can see typing message is there any fix to this
1.11748058494578e+18,2019-04-14 17:31:47,2,1,1,,i know its bad but the only reason i use snapshot is to sham
1.11748038168562e+18,2019-04-14 17:30:59,1,0,0,,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1.11747923016876e+18,2019-04-14 17:26:24,0,0,0,,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
1.11746937422138e+18,2019-04-14 16:47:15,0,0,0,,atuser we have both been trying to set up account and it constantly say an error has occured
1.11746342307837e+18,2019-04-14 16:23:36,2,1,0,,my bad to everyone that follows me on snapshot and ig my story were annoying af yesterday and will be again today
1.1174612622276e+18,2019-04-14 16:15:00,1,1,0,,i live next door to my friend and snapshot make it look like were always hanging out url
1.11745748493819e+18,2019-04-14 16:00:00,0,0,0,,hey veronica there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
1.11744838973677e+18,2019-04-14 15:23:51,0,0,0,,the issue should now be resolved can you try logging out and back in first make sure to back up your memory and make a note of your recovery code if you have login verification enabled
1.11744272311038e+18,2019-04-14 15:01:20,1,1,0,,i deleted my snapshot because someone i went to school with sent me one and i dint want to open my snapshot in case my snapshot was asking if i wanted to hang out so i just deleted the whole as application
1.11743760360162e+18,2019-04-14 14:41:00,0,0,0,,if you would like to share some more info about what you are experiencing please send over a dm a few detail about the issue thanks
1.11743539716284e+18,2019-04-14 14:32:14,7,1,0,,every weekend without fail i think its a good idea to snapshot myself singing and stick its on my story only to take its down the next day when i have sobered up
1.11743521950896e+18,2019-04-14 14:31:31,2,0,0,,daisy snapshot post broke my heart they do not deserve that the family need to get all the love
1.11742873664584e+18,2019-04-14 14:05:46,0,1,0,,she always doe this and its starting to piss me off because everytime we make plan she cancel last minute like i already got ready for she and most of the time i going to see on snapshot that she hanging out with she stupid girlfriend when she said she couldnt hang out
1.1174281877247e+18,2019-04-14 14:03:35,3,0,0,,just saw people snapshot story from seeing tame impala i started cry i want to see tame so bad hoping soon
1.1174274030627e+18,2019-04-14 14:00:28,0,0,0,,atuser thanks for being here when the other is are busy trying to sell information and having hard time fixing information shit owned by a frightening looking man
1.11742649774735e+18,2019-04-14 13:56:52,0,0,0,,snapshot and face-on memory is currently ruining my life because it is a year ago that i broke up with my ex and completely flew off the rail just to confirm i austin not back on completely hyouboth
1.11741877920463e+18,2019-04-14 13:26:12,9,1,0,,i feel bad for snapshot everyone used to use snapshot then instagram copied snapshot story feature and now instagram is
1.1174187498445e+18,2019-04-14 13:26:05,8,0,0,,to all my michigan friend on snapshot thankyou for taking me to a luke comb concert and to all my new mexico friend thank you for taking me to a cody jinks concert ya are the real mp love your broke as friend laugh my as off
1.11741739579729e+18,2019-04-14 13:20:42,1,0,1,,face-on instagram and snapshot are great way to find out all your friend hang out without you lineal the time
1.11740745962533e+18,2019-04-14 12:41:13,0,0,0,,atuser atuser how come i can never post my video from snapshot to twitter without screen recording please fucking fix this sheet
1.11740183371729e+18,2019-04-14 12:18:52,0,0,0,,snapshot pe aj ada long online hain thanks to whatsit face-on and instagram crash
1.11740089095517e+18,2019-04-14 12:15:07,0,2,0,,please explain what they did wrong its light humor and do not normal parent document not normal parent kid life online face-on instagram snapshot for all to see i arnot a parent but i fail to see an issue a long a the child is loved and cared for i do not understand the criticism
1.1174004346274e+18,2019-04-14 12:13:18,1,0,0,,they need to fix that shit
1.11739985293211e+18,2019-04-14 12:10:59,0,0,0,,atuser this is my rd message to you guy my snap still has not been sorted i went to the link you send me have you all my shit and it is still not been sorted please just help fix my snap thanks
