tweet-id,timestamp,text,app_name,comment,margins
1105949352827277312,2019-03-13 21:50:47,"@facebook down : bug, maintenance, attaque... Ce que l'on sait de la panne géante, par @linternauteinfo : https://www.linternaute.com/hightech/internet/1196175-facebook-down-bug-maintenance-attaque-ce-que-l-on-sait-de-la-panne-geante-13-03-2019/ … via @LInternauteInfo",facebook,atuser down bug maintenance statue ce que lon said de la pane gate par atuser url via atuser,0.008976323024128818
1105960142800068608,2019-03-13 22:33:40,@facebook do you mind fixing the bullshit the page is?? I need lies that need to see the light of day via social media!!,facebook,atuser do you mind fixing the bullshit the page is i need lie that need to see the light of day via social medium,0.009041978066592293
1129713452027699200,2019-05-18 11:40:50,@Wendys I got two frosted yesterday and we forgot to use the @adoption Snapchat before throwing them away!  any way that I can fix that?  #adoptiontheoption,snapchat,atuser i got two frosted yesterday and we forgot to use the atuser snapshot before throwing them away any way that i can fix that adoptiontheoption,0.009063417555679687
1116705974973272064,2019-04-12 14:13:46,"I have the same issue, and some of my curated lists are completely empty of any content.  And it's pretty sad that in order to find a real person at facebook we have to come to twitter to do so.",facebook,i have the same issue and some of my curated list are completely empty of any content and it is pretty sad that in order to find a real person at face-on we have to come to twitter to do so,0.009105592221756609
1105919956280115201,2019-03-13 19:53:59,It's time for people to talk in real life. Do not fix it !!!,facebook,it is time for people to talk in real life do not fix it,0.009199874054256374
1105944666472624132,2019-03-13 21:32:10,"@facebook said Facebook, Instagram and WhatsApp outages affected social media users around the world.

#FacebookDown
1,28 billon of @facebook['s] users affected
#WhatsAppDown
500 millon of @WhatsApp['s] users affected
#InstagramDown
200 millon of @instagram['s] users affected pic.twitter.com/DmGxshppDR",facebook,atuser said face-on instagram and whatsit outrage affected social medium user around the world facebokdown bison of atuser user affected whatsapdown milton of atuser user affected instagramdown milton of atuser user affected url,0.00920111055086853
1115777217525637120,2019-04-10 00:43:13,"Still low frame rate on front cam.  I can't believe the media attention and bragging from something that is still unusable and completely broken.  Way to go guys, you aren't even up to date on FIVE YEAR OLD camera APIs.",snapchat,still low frame rate on front cam i can not believe the medium attention and bragging from something that is still unusable and completely broken way to go guy you are not even up to date on five year old camera apis,0.009260080491966138
1116174747522433024,2019-04-11 03:02:51,"I have searched the support snapchat website, and I have found no conclusion or solution to my problem, even other websites online",snapchat,i have searched the support snapshot webster and i have found no conclusion or solution to my problem even other webster online,0.009271646713634674
1118855669334126594,2019-04-18 12:35:53,@facebook I’m having trouble with filling in the W-8BEN for monetisation? Could you provide any help thanks,facebook,atuser i having trouble with filling in the when for monetisation could you provide any help thanks,0.009393221280314223
1118855669334126594,2019-04-18 12:35:53,@facebook I’m having trouble with filling in the W-8BEN for monetisation? Could you provide any help thanks,facebook,atuser i having trouble with filling in the when for monetisation could you provide any help thanks,0.009393221280314223
