,tweet-id,timestamp,likes,replies,retweets,text
2604,1119996939703996417,2019-04-21 16:10:53,0,0,0,everyone talkin about the bad bunny concert i dint even have to leave my house to be there its all over snapshot i got multiple angle of literally the entire set
2605,1119995829270409222,2019-04-21 16:06:28,1,0,0,i legit just watch a bad bunny concert through someone snapshot there is no need for me to ever go to a concert because people will post it when i go someone i live in the fucking moment i do not spend the whole time watching it through my phone
2606,1119975816295845898,2019-04-21 14:46:57,0,0,0,i am patiently waiting to see if snapshot is gon na fix this issue or not
2607,1119966279891390465,2019-04-21 14:09:03,0,0,0,me when i watch brother snapshot story whats better drunk high or sober wow that be so fun to go on also me too bad i do not have two friend
2608,1119948706894241793,2019-04-21 12:59:14,2,0,0,do whatever the fuck make you happy and if people do not like it thats there problem life to short to do something you do not want to do if you do not like it change it until then stop fucking moaning on snapshot snap snapchatfriends money business happy happy easter
2609,1119945446212816896,2019-04-21 12:46:16,2,1,0,snapshot tell me blonde me would not be that bad an idea this is why the application need to die
2610,1119945067094003713,2019-04-21 12:44:46,0,0,0,sometimes i swear the memory feature of stuff like snapshot really hit a bad note with me no snapshot i do not want to be reminded of a relationship that went sour year ago
2611,1119939184473415680,2019-04-21 12:21:23,2,0,2,saving chat on snapshot is just instinctive boy who have a problem with it need to stop lying to boy who have a problem with it girlfriend and taking it out on u
2612,1119938774803329025,2019-04-21 12:19:46,0,0,0,snapshot not working here everything you can do to fix it url
2613,1119896341692526592,2019-04-21 09:31:09,1,0,0,snapshot memory just reminded me of how bad i let myself go last year glad that has changed no where near where i want to be but far a hell from where i was last year
2614,1119892529808388096,2019-04-21 09:16:00,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2615,1119891104382324736,2019-04-21 09:10:20,0,0,0,anyone else read the horoscope compatibility on snapshot and get to thinking like honestly some woman just do not know how bad some woman are and what some woman are worthy of and it just suck like brush url
2616,1119886035633299456,2019-04-21 08:50:12,9,1,0,last night got that bad i sent a snapshot to myself
2617,1119883692611125248,2019-04-21 08:40:53,0,0,0,hey shelby sorry to hear about the trouble here we would love to share more info over dm can you send we one url
2618,1119877257273671682,2019-04-21 08:15:19,2,0,0,i changing out my arse today seem to have put my tit all over snapshot last night and now i want to curl up in a ball for a month to make matter better i have managed to get my fake tan all over my mum bedding so will more than likely get murdered tonight
2619,1119876882068070400,2019-04-21 08:13:49,6,0,0,when you have to delete snapshot because the drunk message are that bad
2620,1119876302146813953,2019-04-21 08:11:31,0,0,0,depends what the error is your login temporarily failed you may have root on your device unable to connect check your internet connection android version too old self explanatory
2621,1119873412111982592,2019-04-21 08:00:02,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2622,1119852168494895104,2019-04-21 06:35:37,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2623,1119851910020964353,2019-04-21 06:34:35,0,1,0,atuser link do not show up on my story atuser link would be appreciated if you could tell me how to fix this or if this is a bug to update this soon thank you
2624,1119851692848222208,2019-04-21 06:33:44,0,1,0,if you are having trouble adding friend make sure you are on a strong network and entering friend username correctly please note snapshot account are limited to having friend at a time however there is no limit to how many people can add you hope this help
2625,1119851038754902017,2019-04-21 06:31:08,0,1,0,is anyone el snapshot broken i can not send streaksnaps to anyone and whenever i try and post on my story snap doe post atuser atuser
2626,1119847478646280192,2019-04-21 06:16:59,1,1,0,actually i have really bad video of u from two year ago all thanks to snapshot memory
2627,1119847222818926592,2019-04-21 06:15:58,3,0,0,a picture just popped up in my snapshot memory from year ago let just say it broke my heart because the person in a picture just popped up in my snapshot memory from year ago want nothing to do with me now and we will never have that connection again
2628,1119841695204552707,2019-04-21 05:54:00,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2629,1119824466882772992,2019-04-21 04:45:32,6,0,1,no matter how bad life get i will never post a video of me smoking weed on snapshot to show that ma cool dude cause i smoke weed
2630,1119822575217995777,2019-04-21 04:38:01,1,0,0,i feel kind of bad for every single one of my snapshot follower who decide to watch my snap story sorynotsory lipsyncquen
2631,1119814282516893696,2019-04-21 04:05:04,184,1,1,all we ask it to fix the camera quality
2632,1119807436091617281,2019-04-21 03:37:52,2,0,0,ill admit i have no clue how to work snapshot is that bad
2633,1119795746675601409,2019-04-21 02:51:25,0,1,0,atuser atuser it will not let me add anyone back someone talked to someone about the adding limit but i have a lot of people adding me from social aps that i can not add back please fix this issue thanks
2634,1119781734151860224,2019-04-21 01:55:44,2,0,0,when i continuously tell my friend that id be happy to accompany my friend to any place but then i see my friend with someone else on snapshot and dint even consider messaging me this is why i do not bother asking anyone to hang out anymore
2635,1119778251365408768,2019-04-21 01:41:54,3,0,0,i was about to tweet my snapshot username in case anyone wanted to be friend and then i remember how bad of an idea that is disgusting as men
2636,1119777769074954240,2019-04-21 01:39:59,26,2,0,i told myself i wasnt going to participate in the snapshot egg hunt but here i am with egg and another broken promise
2637,1119776102111563776,2019-04-21 01:33:21,0,0,0,can atuser fix their glitch every time i go in to the application and try to view someone story the application take me to someone el story of
2638,1119774426655019008,2019-04-21 01:26:42,0,0,0,sorry for how bad it look i had to use snapshot to make it url
2639,1119768854220066816,2019-04-21 01:04:33,0,1,0,context so this little nigra pulled up on me while i was in my car randomly and told me to add i was in my car randomly on snapshot and how i was in my car randomly just broke up w i was in my car randomly girlfriend because she fucked i was in my car randomly best friend all in the same sentence dint even tell me i was in my car randomly name yet
2640,1119765534638211072,2019-04-21 00:51:22,3,1,0,aw snapshot memory to the day i gave my two week notice sergio knew the depression i got into sergio understood how bad my mental health was sergio surprised me and gathered my close friend at this bar sergio got me rose and was cry because i knew i was going to be okay crazy url
2641,1119761267554701313,2019-04-21 00:34:25,5,1,1,if your only purpose in life is to hang around park smoking stupid and flexing on snapshot die
2642,1119758076058456064,2019-04-21 00:21:44,0,0,0,hey isabel sorry to hear you are having trouble sending a ticket to our team will you please dm our a screenshot of what you are seeing url
2643,1119754351264837632,2019-04-21 00:06:56,1,0,0,i can not hang with mf who can not be on snapshot can not dance at the party can not wear certain shit can not be out after curfew bye i got one dad i might not ever listen to no nigra you boo boo da fool as bitch
2644,1119754079306244096,2019-04-21 00:05:51,0,1,0,hey yard sorry to hear you are having trouble saving your story are you running on android or io
2645,1117939793093111808,2019-04-15 23:56:31,0,0,0,they do not allow you to talk to other girlsguys they do not let you do anything without other girlsguys because they have no trust which is they own issue they go through your phone for example they check your text snapshot instagram or camera roll
2646,1117934706014683138,2019-04-15 23:36:18,0,1,0,jeffrey please submit a form via the link provided previously our team will work quickly to resolve the issue
2647,1117934636477353984,2019-04-15 23:36:02,2,0,0,the problem with all these social medium aps are i never know which one to put my random thought in and end up staring at my home screen for five minute decided if its better suited for instal snapshot or twitter and so i end up spacing all three
2648,1117931857507758086,2019-04-15 23:24:59,12,0,1,why doe that one snapshot filter one swipe to the left seem to be fixing all my problem in life
2649,1117930072466427904,2019-04-15 23:17:54,0,0,0,just snapshot a portion of tb video of one of my fave youtubers atuser did on bitch trying to be me so bad cause honestly the emotion and level of articulation she presented in that clip was perfect nd i had to send it to this so called befriend of mine
2650,1117928432682270720,2019-04-15 23:11:23,5,0,0,hey someone tell lucy to stop being hot to pick me up on purpose i amliteraly sitting here in p in the same warm seat for hour without having brushed my hair and they straight up loin like a on snapshot i magna crash the whole train
2651,1117921133016252416,2019-04-15 22:42:22,5,0,0,although i am not in any kind of trouble for the first time in my life i got to ride in the back of a police car i needed to show something to the state trooper too bad i couldnt add it to my snapshot or instagram laugh out loud
2652,1117913827113230336,2019-04-15 22:13:20,1,0,1,i asked snapshot to send me their funniest video bad idea drop a like and subscribe to show support obeyprophetz atuser atuser atuser atuser atuser url
2653,1117892713934798848,2019-04-15 20:49:27,0,1,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2654,1117885047149699072,2019-04-15 20:18:59,2,0,0,the sheer moment of panic when you accidentally put something a your story on snapshot that was meant to go directly to your befriend because your befriend a really ugly picture of you with a really ugly caption i have been wanting to do one so bad so ill join you rn wait ops
2655,1117883190566195200,2019-04-15 20:11:36,1,0,0,been getting a lot of snapshot tea and i trying to handle a lot of snapshot tea but my cousin keep telling my mom i ambling bad this is a problem my solution well i glad you asked i blocked them all
2656,1117879592302198785,2019-04-15 19:57:18,7,0,0,my snapshot memory never fail to remind me how much of an embarrassment i am
2657,1117879293294579715,2019-04-15 19:56:07,0,1,0,oh my god nothing is being thrown in your face but you still talk to people even barely you were hanging out with friend too i saw on snapshot no i do not have a problem if you talk to your online friend but i wish you would talk to me too even barely
2658,1117877239113240579,2019-04-15 19:47:57,14,3,0,so recently i have been hearing this girl being homophobic so i kind of snapped on my snapshot story that i know this girl will see i do not even care if this girl start talking bad about me or start rumor cause it is not okay or cool to be homophobic
2659,1117876638056894469,2019-04-15 19:45:34,4,0,0,i arnot fixing to snapshot girl only for a streak thats so dead
2660,1117872548920713216,2019-04-15 19:29:19,3,0,0,i hate being on social medium this time of the year all snapshot and instagram story are just full of coach yes i definitely a hater because i was too broke to go
2661,1117867862205423622,2019-04-15 19:10:41,30,0,1,nobody snapshot let is just lie to all these broke as android night and have all these broke as android night think we actually made snap suitable for all these broke as android night laugh my as off s here by the way recording vids on snap look crispy till i post all these broke as android night all these broke as android night turn into crust and the front cam look like a w documentary
2662,1117867260364775425,2019-04-15 19:08:18,0,1,0,update are all done and switching from data to wife dint work its only snapshot its done this with tho so its got to be a snap issue not a phone issue
2663,1117861496426360832,2019-04-15 18:45:24,3,0,0,was just getting use to the old snapshot updated like why try to fix something that wasnt broke
2664,1117850160124649472,2019-04-15 18:00:21,1,0,0,i knew atuser would find a way to fight back and combat atuser reach problem but i dint see this coming snap outsources atuser proprietary story format to tinder and beyond ad have to be soon to come url nice piece by atuser
2668,1117931857507758086,2019-04-15 23:24:59,13,0,1,why doe that one snapshot filter one swipe to the left seem to be fixing all my problem in life
2685,1117847254662909952,2019-04-15 17:48:48,0,0,0,someone just asked me to bring them lunch told them i couldnt because i was broke then just sent them a snapshot of someone drinking starbuck a snapshot of me drinking starbuck called priority
2686,1117842140128796673,2019-04-15 17:28:29,0,1,0,aps i do not use anymore instagram snapshot and face-on social medium is so bad for my mental health and self confidence i do not need to post anything about my life online and everything people post is curated even raw post so i strive for in real life validation
2687,1117839467803361281,2019-04-15 17:17:52,0,1,0,hey there to best assist please report your issue to atuser or our support site url our team will get back to you a soon a possible
2688,1117837052681129984,2019-04-15 17:08:16,4,0,0,i just think its funny how when i start to feel more confident about myself and post picture of myself on snapshot and instagram how many people start dmingsnapchating people i used to work with are hitting me up like hey and wanting to hang out all of a student go away
2689,1117821883863453697,2019-04-15 16:07:59,2,0,0,when i see people smoking black and milds on snapshot it just look like people need to take a shit really bad
2690,1117819442124087296,2019-04-15 15:58:17,4,0,0,kind of feel bad for being the bitch to leave everyone on open on snapshot
2691,1117816292453572609,2019-04-15 15:45:46,0,0,0,atuser is this update going to fix self camera zoom in problem in onerous t
2692,1117815133689012229,2019-04-15 15:41:10,5,3,0,to everyone sending me text on whatsit snapshot or instagram please contact me on twitter a i have to fix my phone thanks
2693,1117813309695242240,2019-04-15 15:33:55,3,1,0,this girl asked me why we fell out and i could not remember why but i just went to get snapshot and this girl posted the same exact snap to the same exact part of a song that i did yesterday so now i remember i cut the bitch off cause this girl want to be me so bad it is annoying a
2694,1117809074391928832,2019-04-15 15:17:05,0,0,0,and the ability to delete more than one memory at a time yes your io bias show on the regular but stop your io bias stop removing thing you once offered with no issue atuser atuser snapchatfail snapchatforandroidisnotnew snapchatforandroid
2695,1117805720013955072,2019-04-15 15:03:46,9,0,0,do not feel bad if i do not reply to you on snapshot i about here losing streak that are at
2696,1117803321274843136,2019-04-15 14:54:14,2,0,0,snapshot commonly tends to crash due to overloaded incoming traffic let is hope this rebuild address that issue snapforandroid android snapshot androidevurl
2697,1117791923606118400,2019-04-15 14:08:56,3,0,0,i keep having horrible flashback to the dark age of snapshot when we had to fit all of the text on one line
2698,1117789071609421831,2019-04-15 13:57:36,7,2,0,is nobody going to talk about the annoying snapshot glitch where snapchatl keep sending a snap until you close the application and then end up not sending that person anything
2699,1117784535931002885,2019-04-15 13:39:35,0,0,0,atuser fix your stupid application and fix the atuser issue that i needed to know the song and the song did not work
2700,1117777570945224704,2019-04-15 13:11:54,5,0,0,thanks snapshot memory for reminding me how i was lying in bed cry my eye out with nowhere to turn to a year ago today stuck in a situation that was just constantly dragging me down i arnot perfect but i also much better these day loneliness over bad company any day
2701,1117777185685815301,2019-04-15 13:10:23,0,0,0,i feel a the only explicit content that has been on my page is when my page was hacked a while back i got my page back within day but the guy posted some bad stuff and i try to keep everything on my page clean a possible
2702,1117771411236491264,2019-04-15 12:47:26,7,2,1,i refuse to do this shit after i had the one on snapshot your letting bad energy into your day for what url
2703,1117764239077277696,2019-04-15 12:18:56,0,0,0,when i get to work i need to fix my hair so i can play on snapshot and post it on instasnap
2704,1117745070399082496,2019-04-15 11:02:46,0,0,0,but i think its a glitch because we have double pink heart in today alone we have double pink heart in today alone have changed from the best friend emosi to pink double heart and back again
2705,1117743773390213120,2019-04-15 10:57:36,1,0,0,there is only one way to fix me add my snapshot and send booty pic kiss
2706,1117738764854386688,2019-04-15 10:37:42,0,1,0,atuser is there a problem with best friend heart at the moment everyday mine change from pink heart to smiley face and then back again
2707,1117729240101867520,2019-04-15 09:59:51,0,1,0,funnily enough i do not find it anything like a nasty a twitter can be to me face-on is very staid maybe i am just not in the bad space it has value to keep up with familyfriends especially if familyfriends are far away i hear all the of are on instagram and snapshot anyway
2708,1117728973688135681,2019-04-15 09:58:48,1,0,0,thanks for the head up tina in future if you are having trouble with snapstreaks try logging out and back in just make sure to back up your memory and make a note of your recovery code if you have login verification enabled
2709,1117711236576071683,2019-04-15 08:48:19,0,0,0,i trying to relive spring/summer again so bad these snapshot memory hitting hard this month
2710,1117705740771307520,2019-04-15 08:26:29,0,0,0,atuser hi please can you help me a i have put up with this for age waiting for a fix but it is not coming for the last few month i have had no flashback option on my memory aps up to date cache cleared no option in setting url
2711,1117700419982168064,2019-04-15 08:05:20,1,2,0,the problem for me is that my audience are teen and it is conventional marketing wisdom that teen avoid any platform that was cool when i was in school like face-on and only want to use platform my generation do not understand like instagram and snapshot
2712,1117697442475069441,2019-04-15 07:53:30,0,0,0,hey markus sorry to hear about the trouble here are you still experiencing this issue if so we would love to share more info over dm can you send we one url
2713,1117695190268096512,2019-04-15 07:44:33,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2714,1117692368327774208,2019-04-15 07:33:20,0,0,0,hey ben when did you start experiencing this issue we would love to share more info over dm can you send we one url
2715,1117677412932886528,2019-04-15 06:33:55,2,1,2,all these got spoiler whats your problem dan allah mundi kun kala keep allah mundi to kun kala mana must you post allah mundi on snapchatwa sun mu sae an sake four or five episode amu allow u to anticipate in peace i do not like what i hate nonsense
2716,1117677380741607424,2019-04-15 06:33:47,14,1,0,little tip for ya if you have a recently broken heart you have a recently broken heart not a good idea to go out in a foreign country and take shot w the local you will wake up with a nasty hangover and about snapshot friend request from people you do not remember even meeting
2717,1117666342692372480,2019-04-15 05:49:55,0,0,0,cough it is going to be identical to se santa is the bad guy said this on snapshot url
2718,1117659880121409536,2019-04-15 05:24:15,1,1,0,please find a solution to my problem i do not have a verification code i have completed hour i can not access my account even though when you call me when the password is changed the call come directly and i receive a verification code to change the paswordatuser
2719,1117640771732156416,2019-04-15 04:08:19,6,2,0,laugh out loud i owe nearly on my tax laugh out loud i do not even have to my name laugh out loud maybe a premium snapshot int such a bad idea after all laugh out loud
2720,1117639727971102720,2019-04-15 04:04:10,2,0,0,the new snapshot game are fun laugh out loud but such a bad distraction to my studying
2721,1117634288026030086,2019-04-15 03:42:33,0,1,0,atuser hey a while back my insight on my page disappeared but i still have a subscribe button just wondering if this is a glitch or if i did something to have them taken away by the way i had them before i have had them for a while and them suddenly just stopped showing
2722,1117622722597662725,2019-04-15 02:56:36,0,0,0,you got hundred of people telling you what is happening with the story why you keep asking people to show or tell you more just fix it it is not on our end it is on your end
2723,1117618364120096769,2019-04-15 02:39:17,0,0,0,scrolling through face-on not realising my phone was still connected to my bt speaker on full volume and a snapshot notification came up ok i have never jumped so bad in my life had a minor heart attack there
2724,1117613048749940741,2019-04-15 02:18:09,0,1,0,yeah because closing snapshot when i walk up is trying to see the bad gtf
2725,1117607519239667713,2019-04-15 01:56:11,11,0,0,i bought my ex snapshot march but my ex snapshot march turned into a piece of shit and we broke up before i could give my ex snapshot march to my ex snapshot march so now i have a shirt w we fucking bitmojis so mind your business if you see me wearing my ex snapshot march bc that shit cost money
2726,1117605505797476352,2019-04-15 01:48:11,0,0,0,hey peep hope your mondayitis is not too bad today there is beautiful sexy horny reason to be cheerful here today kat stella ali dawn leila emily scarlet she is back daisy courtney check out these nobody on snapshot and instagram url
2727,1117602963105746944,2019-04-15 01:38:05,1,0,0,i think it is the snapshot quality int too bad once you adjust laugh my as off i do not know why snapshot haunt updated t to work w the kiss
2728,1117601601483677696,2019-04-15 01:32:40,2,0,0,nobody snapshot memory one year ago today you made your cat eat a bug that you were too scared to kill
2729,1117597364708155392,2019-04-15 01:15:50,1,0,0,my atuser never cease to be broken
2730,1117590708813094912,2019-04-15 00:49:23,0,1,0,my speed lag so much there not one time i can open snapshot and watch without lagging on stopping every time new video pop up when i go on twitter take like second for video to load i been having this problem since i moved from version
2731,1117590051293057024,2019-04-15 00:46:46,0,0,0,atuser my speed lag so much there not one time i can open snapshot and watch without lagging on stopping every time new video pop up when i go on twitter take like second for video to load i been having this problem since i moved from version
2732,1117589838960779270,2019-04-15 00:45:56,4,2,0,i thought it was bad enough my mom learned to use peacetime now my mom has a whole as snapshot for why
2733,1117589463176294408,2019-04-15 00:44:26,1,3,0,atuser my snap is tweaking a lot like my view will just not load please help and try to fix my view
2734,1117583258299052032,2019-04-15 00:19:47,9,0,0,when i having a bad day at least i can look forward to the so satisfying snapshot story in the subscription section
2735,1117577774481530880,2019-04-14 23:57:59,0,0,0,is atuser and atuser going to crash tonight with everyone posting video of the atuser intro song atuser
2736,1117571439924666368,2019-04-14 23:32:49,5,0,1,woke posting picture of a movie ticket to let people know youse seen it and people can talk to you about it broke posting half of the movie on your snapshot and instagram story ruining it for everyone who haunt seen it and the entire theater
2737,1117570274776494081,2019-04-14 23:28:11,0,0,0,to atuser from every ar professional and potential business prospect i have engaged subject sophomoric shit your augmentedreality platform tech might rock but a long a this crap is part of your augmentedreality platform tech you will fail to be promoted by or used by u grow the fuck up url
2738,1117566235741499392,2019-04-14 23:12:08,0,0,0,when it take a solid minute just to get through someone snapshot story there a problem
2739,1117564510913605632,2019-04-14 23:05:17,1,1,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2740,1117562249009344513,2019-04-14 22:56:18,6,0,0,orchid care on snapshot decibel today i am transferring a phalaenopsis in pretty bad shape out of some terribly dusty old moss and into water medium it is fun some people say it is soothing to watch and even if you do not like orchid it is worth it for my face url
2741,1117560582033559744,2019-04-14 22:49:40,0,0,0,hello and welcome to the first episode of a series i like to call chatting shit in spanish on my snapshot story so i can practice and do not fail my gcse in my snapshot story url
2742,1117557625036705792,2019-04-14 22:37:55,0,0,0,thanks for reporting please head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2743,1117556637940822016,2019-04-14 22:34:00,0,0,0,hey if you are having trouble adding friend make sure you are on a strong network and entering friend username correctly please note snapshot account are limited to having friend at a time however there is no limit to how many people can add you hope this help
2744,1117555654330392577,2019-04-14 22:30:05,0,1,0,atuser so i have a big problem people are adding me but i can not added me back i tired to press the add back button and it will not let me add all of people that just added me please help
2745,1117553275354648576,2019-04-14 22:20:38,0,1,0,that is the magic of snapshot filter and i do not know i think you only ever send me picture of you ah i see how it is the oldest has to do all the bad thing first url
2746,1117551330158088192,2019-04-14 22:12:54,1,0,0,hey there are you having trouble logging in mind sending u a screenshot of what you are seeing when attempting to log in url
2747,1117551152604811264,2019-04-14 22:12:12,0,0,0,atuser is there a fix to stop my phone x front facing camera from being super zoomed in when taking a snap
2748,1117550285524819969,2019-04-14 22:08:45,0,1,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2749,1117547249859551239,2019-04-14 21:56:42,0,0,0,submitting a ticket give u more info about your case and help u investigate the issue u team will get back to you via email a quickly a possible thanks for your patience
2750,1117546585699889153,2019-04-14 21:54:03,4,1,0,someone i have a a friend on snapshot has been posting mad explicit content for the past two day like nude and masturbation vids is it rude if i alike you need to make a premium snap account if you gon na be doing all of this you fumbling a bad
2751,1117542978908753920,2019-04-14 21:39:43,0,0,0,atuser your support suck i have been emailinc you guy for over a month and i finally get an email back that you can not restore my streak even though it was your error not happy someone need to get in contact with me and resolve this
2752,1117534255599452160,2019-04-14 21:05:03,16,0,1,is it fuck i talking about something private and my next snapshot ad is a complete solution to whatever said problem is fuck off everything is over priced trash still gun buy the newest one every time still gun come out tho url
2753,1117529402290659329,2019-04-14 20:45:46,35,0,1,please enjoy my reaction to the controversial ending to the finlandusa game courtesy of my snapshot story the finn around me all said congratulation a the finn around me all were leaving make me feel bad that the finn around me all lost url
2754,1117527594553864192,2019-04-14 20:38:35,0,0,0,the only person i feel bad about having to watch my snapshot story is my mom aha ops
2755,1117523756270927873,2019-04-14 20:23:20,0,2,0,atuser atuser your update made sending multiple saved picture at once a pain you scroll down tap one and it autoscrols to the top then you have to scroll again to tap the others you can bypass this with one photo by tapping and holding to send this fix this maybe
2756,1117517741311893504,2019-04-14 19:59:26,0,0,0,i do not have any of this problem the link you sent me still dint fix my problem and i am not available to create an account on snapshot even from web side thank you for bad service and support
2757,1117507947695882246,2019-04-14 19:20:31,1,1,0,i have literally just quit using snap good to know the issue is going on still a few people have told me a few people agent doing the issue i thought i was crazy
2758,1117506979537326088,2019-04-14 19:16:40,2,1,0,why is my snapshot this close to my face with the iphonexr is there a way to fix url
2759,1117504396965883905,2019-04-14 19:06:25,0,0,0,it is just bad programming on the fault of snapshot and instagram had these problem too for a long time in that instagram designed instagram aps for phone but did not want to recede it to optimise for android too too many different version make it more complex on instagram part
2760,1117502649522434051,2019-04-14 18:59:28,1,0,0,thanks i wrote to support snapshot and the problem is solved
2761,1117497940266889218,2019-04-14 18:40:45,9,1,0,taurus really think there not clingy my taurus ex and taurus partner both stalk me like my taurus ex been a year since taurus and i broke up and i caught taurus watching my snapshot story i once had my taurus ex to where anybody can see my taurus ex bc i do not know
2762,1117497630056169477,2019-04-14 18:39:31,5,0,1,people out here on snapshot wanting to be weather reporter so bad
2763,1117494671041794048,2019-04-14 18:27:46,0,0,0,that is excellent work like a charm thanks so atuser there is your issue the ui is scaled improperly when the notch bar is enabled which the ui happens to be by default on nokia and changing the setting is a hassle
2764,1117489855464919048,2019-04-14 18:08:38,1,1,0,atuser the latest update for android is so bad android has so many problem now we can not select multiple snap to delete saving my story is not like before now my story is saving my story a separate snapesand i can not change the font when i write on my snap
2765,1117485601375379456,2019-04-14 17:51:43,0,0,0,going through snapshot memory to delete stuff until i found this one of my fave filter that dint last long good girl or bad girl snapshot filter self celie url
2766,1117484881955774464,2019-04-14 17:48:52,0,0,0,no vex money she really must be so broke broke girl are always falling victim to stuff like this she must have done snapshot in the club to show she friend that she is balling
2767,1117484766188777472,2019-04-14 17:48:24,1,0,0,my snapshot is broken and slow i apart to riot
2768,1117484756118249473,2019-04-14 17:48:22,0,1,0,atuser after the latest update typing message is like a second delay until i can see typing message is there any fix to this
2769,1117480584945778688,2019-04-14 17:31:47,2,1,1,i know its bad but the only reason i use snapshot is to sham
2770,1117480381685620742,2019-04-14 17:30:59,1,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2771,1117479230168760320,2019-04-14 17:26:24,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2772,1117477870744539136,2019-04-14 17:21:00,0,1,0,atuser on android the option to select more than one snap from memory is gone on the latest update and the cameravideo quality is still very bad
2773,1117469374221377537,2019-04-14 16:47:15,0,0,0,atuser we have both been trying to set up account and it constantly say an error has occured
2774,1117463423078371328,2019-04-14 16:23:36,2,1,0,my bad to everyone that follows me on snapshot and ig my story were annoying af yesterday and will be again today
2775,1117461262227603457,2019-04-14 16:15:00,1,1,0,i live next door to my friend and snapshot make it look like were always hanging out url
2776,1117457484938186754,2019-04-14 16:00:00,0,0,0,hey veronica there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2777,1117453388072017926,2019-04-14 15:43:43,19,0,3,why oh why do i feel the need to shout ay every time i drunk on my snapshot story bad embarrassment
2778,1117448389736767488,2019-04-14 15:23:51,0,0,0,the issue should now be resolved can you try logging out and back in first make sure to back up your memory and make a note of your recovery code if you have login verification enabled
2779,1117442723110375424,2019-04-14 15:01:20,1,1,0,i deleted my snapshot because someone i went to school with sent me one and i dint want to open my snapshot in case my snapshot was asking if i wanted to hang out so i just deleted the whole as application
2780,1117437603601616896,2019-04-14 14:41:00,0,0,0,if you would like to share some more info about what you are experiencing please send over a dm a few detail about the issue thanks
2781,1117435397162840066,2019-04-14 14:32:14,7,1,0,every weekend without fail i think its a good idea to snapshot myself singing and stick its on my story only to take its down the next day when i have sobered up
2782,1117435219508961281,2019-04-14 14:31:31,2,0,0,daisy snapshot post broke my heart they do not deserve that the family need to get all the love
2783,1117428736645836800,2019-04-14 14:05:46,0,1,0,she always doe this and its starting to piss me off because everytime we make plan she cancel last minute like i already got ready for she and most of the time i going to see on snapshot that she hanging out with she stupid girlfriend when she said she couldnt hang out
2784,1117428187724701696,2019-04-14 14:03:35,3,0,0,just saw people snapshot story from seeing tame impala i started cry i want to see tame so bad hoping soon
2785,1117427403062697984,2019-04-14 14:00:28,0,0,0,atuser thanks for being here when the other is are busy trying to sell information and having hard time fixing information shit owned by a frightening looking man
2786,1117426497747345413,2019-04-14 13:56:52,0,0,0,snapshot and face-on memory is currently ruining my life because it is a year ago that i broke up with my ex and completely flew off the rail just to confirm i austin not back on completely hyouboth
2787,1117418779204628483,2019-04-14 13:26:12,9,1,0,i feel bad for snapshot everyone used to use snapshot then instagram copied snapshot story feature and now instagram is
2788,1117418749844496385,2019-04-14 13:26:05,8,0,0,to all my michigan friend on snapshot thankyou for taking me to a luke comb concert and to all my new mexico friend thank you for taking me to a cody jinks concert ya are the real mp love your broke as friend laugh my as off
2789,1117417395797286913,2019-04-14 13:20:42,1,0,1,face-on instagram and snapshot are great way to find out all your friend hang out without you lineal the time
2790,1117413094735654912,2019-04-14 13:03:36,1,0,0,bobrisky stop dating broke men that can not buy you a house snapshot advice to woman url
2791,1117407459625328641,2019-04-14 12:41:13,0,0,0,atuser atuser how come i can never post my video from snapshot to twitter without screen recording please fucking fix this sheet
2792,1117401833717288960,2019-04-14 12:18:52,0,0,0,snapshot pe aj ada long online hain thanks to whatsit face-on and instagram crash
2793,1117400890955173890,2019-04-14 12:15:07,0,2,0,please explain what they did wrong its light humor and do not normal parent document not normal parent kid life online face-on instagram snapshot for all to see i arnot a parent but i fail to see an issue a long a the child is loved and cared for i do not understand the criticism
2794,1117400434627399680,2019-04-14 12:13:18,1,0,0,they need to fix that shit
2795,1117399852932108288,2019-04-14 12:10:59,0,0,0,atuser this is my rd message to you guy my snap still has not been sorted i went to the link you send me have you all my shit and it is still not been sorted please just help fix my snap thanks
